workerID,gender,age,income,language,order,categoryID,animal,condition,set1prob,set2prob,set3prob,set4prob,set1,set2,set3,set4
28,F,25,4,English,13,9,dog,animal,1,0.675,0.275,0.675,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
28,F,25,4,English,14,23,ox,person,1,1,1,1,strong;big,strong;small,weak;big,weak;small
28,F,25,4,English,15,30,whale,person,1,1,0.975,1,large;graceful,large;awkward,small;graceful,small;awkward
28,F,25,4,English,16,20,lion,person,1,0,0.975,1,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
29,F,65,4,ENGLISH,1,20,lion,person,0.025,1,0.15,1,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
29,F,65,4,ENGLISH,2,1,ant,animal,0.95,0.925,0.025,0.025,small;strong,small;weak,large;strong,large;weak
29,F,65,4,ENGLISH,3,11,duck,person,1,1,1,1,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
29,F,65,4,ENGLISH,4,2,bat,animal,0.85,0,0.825,0,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
29,F,65,4,ENGLISH,5,14,fox,person,1,1,1,1,sly;smart,sly;stupid,artless;smart,artless;stupid
29,F,65,4,ENGLISH,6,4,bee,animal,1,0.025,1,0.025,busy;small,busy;large,idle;small,idle;large
29,F,65,4,ENGLISH,7,28,sheep,person,0.975,1,0.875,0.975,wooly;fluffy,wooly;hard,hairless;fluffy,hairless;hard
29,F,65,4,ENGLISH,8,10,dolphin,person,1,1,1,1,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
29,F,65,4,ENGLISH,9,16,goat,animal,0,0.025,0,0.025,funny;hungry,funny;full,humorless;hungry,humorless;full
29,F,65,4,ENGLISH,10,29,tiger,animal,1,0,0,0,striped;fierce,striped;nonviolent,unpatterned;fierce,unpatterned;nonviolent
29,F,65,4,ENGLISH,11,12,elephant,animal,1,0.675,0,0,huge;smart,huge;stupid,small;smart,small;stupid
29,F,65,4,ENGLISH,12,32,zebra,person,0.125,0.025,0.775,0.925,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
29,F,65,4,ENGLISH,13,6,buffalo,person,1,1,1,1,big;strong,big;weak,small;strong,small;weak
29,F,65,4,ENGLISH,14,13,fish,animal,1,0,0,0,scaly;wet,scaly;dry,smooth;wet,smooth;dry
29,F,65,4,ENGLISH,15,7,cat,person,1,1,1,1,independent;lazy,independent;fast,dependent;lazy,dependent;fast
29,F,65,4,ENGLISH,16,15,frog,person,0.95,0.9,0,0,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
30,M,45,4,English,1,3,bear,animal,0.9,0.45,0.475,0.025,scary;big,scary;small,unalarming;big,unalarming;small
30,M,45,4,English,2,7,cat,animal,1,1,0.525,0.45,independent;lazy,independent;fast,dependent;lazy,dependent;fast
30,M,45,4,English,3,4,bee,animal,1,0.45,0.35,0.15,busy;small,busy;large,idle;small,idle;large
30,M,45,4,English,4,27,shark,animal,1,0.175,0.35,0,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
30,M,45,4,English,5,19,kangaroo,animal,1,0.4,0.35,0,jumpy;bouncy,jumpy;inelastic,relaxed;bouncy,relaxed;inelastic
30,M,45,4,English,6,31,wolf,animal,1,0.575,0.325,0,scary;mean,scary;nice,unalarming;mean,unalarming;nice
30,M,45,4,English,7,15,frog,person,0.35,0.325,0.5,0.5,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
30,M,45,4,English,8,21,monkey,person,1,1,1,0.975,funny;smart,funny;stupid,humorless;smart,humorless;stupid
30,M,45,4,English,9,22,owl,person,1,1,1,1,wise;quiet,wise;loud,foolish;quiet,foolish;loud
30,M,45,4,English,10,28,sheep,person,0.175,0.175,0.175,0.15,wooly;fluffy,wooly;hard,hairless;fluffy,hairless;hard
30,M,45,4,English,11,5,bird,animal,1,0.575,0.5,0,free;graceful,free;awkward,unfree;graceful,unfree;awkward
30,M,45,4,English,12,23,ox,person,1,1,1,1,strong;big,strong;small,weak;big,weak;small
30,M,45,4,English,13,12,elephant,animal,0.225,1,0.15,0.1,huge;smart,huge;stupid,small;smart,small;stupid
30,M,45,4,English,14,25,pig,person,1,1,0.875,1,dirty;fat,dirty;thin,clean;fat,clean;thin
30,M,45,4,English,15,32,zebra,animal,1,1,0.175,0.275,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
30,M,45,4,English,16,9,dog,animal,1,1,0.25,1,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
31,F,35,4,english,1,16,goat,person,0.65,0.45,0.625,0.35,funny;hungry,funny;full,humorless;hungry,humorless;full
31,F,35,4,english,2,18,horse,animal,1,0.225,0.25,0.025,fast;strong,fast;weak,slow;strong,slow;weak
31,F,35,4,english,3,7,cat,person,0.775,0.675,0.325,1,independent;lazy,independent;fast,dependent;lazy,dependent;fast
31,F,35,4,english,4,9,dog,person,0.95,0.375,0.675,0.675,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
31,F,35,4,english,5,2,bat,person,0.625,0.65,0.675,0.375,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
31,F,35,4,english,6,23,ox,animal,0.75,0.2,0.725,0.025,strong;big,strong;small,weak;big,weak;small
31,F,35,4,english,7,12,elephant,person,0.8,0.825,0.7,0.225,huge;smart,huge;stupid,small;smart,small;stupid
31,F,35,4,english,8,26,rabbit,animal,0.95,0.725,1,0.65,fast;furry,fast;hairless,slow;furry,slow;hairless
31,F,35,4,english,9,11,duck,person,1,1,1,1,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
31,F,35,4,english,10,30,whale,person,0.975,1,0.95,1,large;graceful,large;awkward,small;graceful,small;awkward
31,F,35,4,english,11,4,bee,person,0.725,0.4,0.425,0.375,busy;small,busy;large,idle;small,idle;large
31,F,35,4,english,12,1,ant,animal,0.675,0.55,0.15,0.1,small;strong,small;weak,large;strong,large;weak
31,F,35,4,english,13,22,owl,animal,0.5,0.7,0.05,0.7,wise;quiet,wise;loud,foolish;quiet,foolish;loud
31,F,35,4,english,14,3,bear,person,0.6,0.35,0.65,0.625,scary;big,scary;small,unalarming;big,unalarming;small
31,F,35,4,english,15,13,fish,animal,0.675,0.475,0.625,0.4,scaly;wet,scaly;dry,smooth;wet,smooth;dry
31,F,35,4,english,16,15,frog,person,0.15,0.025,0.175,0.1,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
32,F,35,10,English,1,11,duck,person,0.075,0.925,0.775,0.9,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
32,F,35,10,English,2,25,pig,animal,0.85,0.075,1,0.1,dirty;fat,dirty;thin,clean;fat,clean;thin
32,F,35,10,English,3,8,cow,person,1,1,1,1,fat;dumb,fat;smart,thin;dumb,thin;smart
32,F,35,10,English,4,10,dolphin,person,1,1,1,1,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
32,F,35,10,English,5,24,penguin,person,1,0.975,0.925,1,cold;cute,cold;unattractive,hot;cute,hot;unattractive
32,F,35,10,English,6,30,whale,animal,1,1,0,0,large;graceful,large;awkward,small;graceful,small;awkward
32,F,35,10,English,7,31,wolf,animal,1,0.125,0.75,0.2,scary;mean,scary;nice,unalarming;mean,unalarming;nice
32,F,35,10,English,8,22,owl,person,1,1,0.725,1,wise;quiet,wise;loud,foolish;quiet,foolish;loud
32,F,35,10,English,9,7,cat,person,0.55,0.15,1,0.175,independent;lazy,independent;fast,dependent;lazy,dependent;fast
32,F,35,10,English,10,14,fox,animal,1,1,1,1,sly;smart,sly;stupid,artless;smart,artless;stupid
32,F,35,10,English,11,1,ant,animal,1,0,0,0,small;strong,small;weak,large;strong,large;weak
32,F,35,10,English,12,26,rabbit,animal,1,0,0.175,0.025,fast;furry,fast;hairless,slow;furry,slow;hairless
32,F,35,10,English,13,27,shark,person,1,0,0,1,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
32,F,35,10,English,14,12,elephant,animal,1,0,0.025,0,huge;smart,huge;stupid,small;smart,small;stupid
32,F,35,10,English,15,3,bear,person,1,1,1,1,scary;big,scary;small,unalarming;big,unalarming;small
32,F,35,10,English,16,5,bird,person,1,1,0.05,0.1,free;graceful,free;awkward,unfree;graceful,unfree;awkward
33,M,25,6,English,1,28,sheep,person,0.025,0.05,0.075,0.725,wooly;fluffy,wooly;hard,hairless;fluffy,hairless;hard
33,M,25,6,English,2,29,tiger,person,0.025,0.025,0.875,0.85,striped;fierce,striped;nonviolent,unpatterned;fierce,unpatterned;nonviolent
33,M,25,6,English,3,18,horse,animal,0.825,0.775,0.825,0.8,fast;strong,fast;weak,slow;strong,slow;weak
33,M,25,6,English,4,19,kangaroo,person,0.175,0.175,0.175,0.875,jumpy;bouncy,jumpy;inelastic,relaxed;bouncy,relaxed;inelastic
33,M,25,6,English,5,13,fish,person,0.075,0.075,0.825,0.85,scaly;wet,scaly;dry,smooth;wet,smooth;dry
33,M,25,6,English,6,10,dolphin,person,1,0.975,0.975,1,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
33,M,25,6,English,7,22,owl,person,0.975,0.975,0.975,0.975,wise;quiet,wise;loud,foolish;quiet,foolish;loud
33,M,25,6,English,8,17,goose,animal,0.975,0.975,1,0.975,loud;mean,loud;nice,quiet;mean,quiet;nice
33,M,25,6,English,9,4,bee,person,0.775,0.775,0.5,0.5,busy;small,busy;large,idle;small,idle;large
33,M,25,6,English,10,9,dog,person,0.975,0.075,0.225,0.975,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
33,M,25,6,English,11,15,frog,person,0.025,0.025,0.8,0.775,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
33,M,25,6,English,12,24,penguin,animal,0.5,0.5,0.5,0.5,cold;cute,cold;unattractive,hot;cute,hot;unattractive
33,M,25,6,English,13,16,goat,person,0.975,0.975,0.975,1,funny;hungry,funny;full,humorless;hungry,humorless;full
33,M,25,6,English,14,12,elephant,person,0.975,0.975,0.975,0.975,huge;smart,huge;stupid,small;smart,small;stupid
33,M,25,6,English,15,1,ant,person,0.625,0.95,0.95,0.5,small;strong,small;weak,large;strong,large;weak
33,M,25,6,English,16,21,monkey,animal,0.975,0.975,0.975,0.975,funny;smart,funny;stupid,humorless;smart,humorless;stupid
34,F,25,4,English,1,6,buffalo,animal,0.75,0.35,0.4,0.075,big;strong,big;weak,small;strong,small;weak
34,F,25,4,English,2,23,ox,animal,0.725,0.25,0.375,0.1,strong;big,strong;small,weak;big,weak;small
34,F,25,4,English,3,13,fish,person,0.075,0.275,0.425,0.75,scaly;wet,scaly;dry,smooth;wet,smooth;dry
34,F,25,4,English,4,7,cat,person,0.375,0.675,0.575,0.375,independent;lazy,independent;fast,dependent;lazy,dependent;fast
34,F,25,4,English,5,18,horse,animal,0.725,0.3,0.675,0.275,fast;strong,fast;weak,slow;strong,slow;weak
34,F,25,4,English,6,12,elephant,person,0.675,0.675,0.675,0.675,huge;smart,huge;stupid,small;smart,small;stupid
34,F,25,4,English,7,25,pig,person,0.7,0.7,0.7,0.7,dirty;fat,dirty;thin,clean;fat,clean;thin
34,F,25,4,English,8,3,bear,person,0.625,0.4,0.625,0.625,scary;big,scary;small,unalarming;big,unalarming;small
34,F,25,4,English,9,26,rabbit,person,0.375,0.65,0.3,0.65,fast;furry,fast;hairless,slow;furry,slow;hairless
34,F,25,4,English,10,24,penguin,person,0.675,0.675,0.35,0.675,cold;cute,cold;unattractive,hot;cute,hot;unattractive
34,F,25,4,English,11,22,owl,person,0.675,0.45,0.35,0.675,wise;quiet,wise;loud,foolish;quiet,foolish;loud
34,F,25,4,English,12,14,fox,animal,0.7,0.3,0.675,0.3,sly;smart,sly;stupid,artless;smart,artless;stupid
34,F,25,4,English,13,8,cow,person,0.75,0.75,0.75,0.75,fat;dumb,fat;smart,thin;dumb,thin;smart
34,F,25,4,English,14,20,lion,animal,0.725,0.075,0.275,0.1,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
34,F,25,4,English,15,11,duck,person,0.3,0.6,0.675,0.6,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
34,F,25,4,English,16,30,whale,animal,0.675,0.675,0.225,0.1,large;graceful,large;awkward,small;graceful,small;awkward
35,F,35,4,English,1,26,rabbit,animal,0.925,0.275,0.8,0.125,fast;furry,fast;hairless,slow;furry,slow;hairless
35,F,35,4,English,2,25,pig,animal,0.65,0.25,0.875,0.25,dirty;fat,dirty;thin,clean;fat,clean;thin
35,F,35,4,English,3,19,kangaroo,person,0.65,0.65,0.675,0.675,jumpy;bouncy,jumpy;inelastic,relaxed;bouncy,relaxed;inelastic
35,F,35,4,English,4,21,monkey,animal,0.625,0.375,0.375,0.25,funny;smart,funny;stupid,humorless;smart,humorless;stupid
35,F,35,4,English,5,17,goose,person,0.65,0.575,0.65,0.65,loud;mean,loud;nice,quiet;mean,quiet;nice
35,F,35,4,English,6,3,bear,animal,0.625,0.425,0.55,0.45,scary;big,scary;small,unalarming;big,unalarming;small
35,F,35,4,English,7,1,ant,animal,0.95,0.575,0.125,0.05,small;strong,small;weak,large;strong,large;weak
35,F,35,4,English,8,28,sheep,person,0.55,0.425,0.575,0.55,wooly;fluffy,wooly;hard,hairless;fluffy,hairless;hard
35,F,35,4,English,9,31,wolf,person,0.5,0.575,0.5,0.5,scary;mean,scary;nice,unalarming;mean,unalarming;nice
35,F,35,4,English,10,20,lion,person,0.475,0.525,0.575,0.575,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
35,F,35,4,English,11,16,goat,person,0.575,0.55,0.6,0.55,funny;hungry,funny;full,humorless;hungry,humorless;full
35,F,35,4,English,12,32,zebra,person,0,0,0.575,0.6,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
35,F,35,4,English,13,4,bee,person,0.725,0.625,0.6,0.625,busy;small,busy;large,idle;small,idle;large
35,F,35,4,English,14,6,buffalo,person,0.575,0.65,0.575,0.625,big;strong,big;weak,small;strong,small;weak
35,F,35,4,English,15,11,duck,person,0.7,0.625,0.55,0.55,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
35,F,35,4,English,16,7,cat,person,0.55,0.575,0.55,0.55,independent;lazy,independent;fast,dependent;lazy,dependent;fast
36,F,65,6,English,1,8,cow,animal,0.6,0.675,0.225,0.225,fat;dumb,fat;smart,thin;dumb,thin;smart
36,F,65,6,English,2,10,dolphin,animal,0.725,0.325,0.725,0.225,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
36,F,65,6,English,3,12,elephant,animal,0.875,0.325,0.85,0.425,huge;smart,huge;stupid,small;smart,small;stupid
36,F,65,6,English,4,11,duck,person,0.9,0.9,0.9,0.9,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
36,F,65,6,English,5,1,ant,animal,0.55,0.55,0.75,0.25,small;strong,small;weak,large;strong,large;weak
36,F,65,6,English,6,3,bear,person,0.875,0.8,0.875,0.9,scary;big,scary;small,unalarming;big,unalarming;small
36,F,65,6,English,7,31,wolf,person,0.85,0.725,0.725,0.85,scary;mean,scary;nice,unalarming;mean,unalarming;nice
36,F,65,6,English,8,21,monkey,person,0.875,0.35,0.775,0.825,funny;smart,funny;stupid,humorless;smart,humorless;stupid
36,F,65,6,English,9,2,bat,person,0.925,0.925,0.925,0.925,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
36,F,65,6,English,10,29,tiger,animal,0.9,0.175,0.25,0.05,striped;fierce,striped;nonviolent,unpatterned;fierce,unpatterned;nonviolent
36,F,65,6,English,11,15,frog,person,0.125,0.15,0.275,0.275,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
36,F,65,6,English,12,32,zebra,animal,0.775,0.95,0.275,0.275,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
36,F,65,6,English,13,18,horse,animal,0.875,0.2,0.575,0.875,fast;strong,fast;weak,slow;strong,slow;weak
36,F,65,6,English,14,4,bee,person,0.975,0.975,0.975,0.975,busy;small,busy;large,idle;small,idle;large
36,F,65,6,English,15,24,penguin,animal,0.675,0.75,0.8,0.425,cold;cute,cold;unattractive,hot;cute,hot;unattractive
36,F,65,6,English,16,13,fish,person,0.1,0.1,0.15,0.125,scaly;wet,scaly;dry,smooth;wet,smooth;dry
37,F,25,0,English,1,27,shark,person,0.625,0.65,0.35,0.5,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
37,F,25,0,English,2,9,dog,animal,0.65,0.375,0.55,0.425,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
37,F,25,0,English,3,30,whale,person,0.675,0.5,0.5,0.4,large;graceful,large;awkward,small;graceful,small;awkward
37,F,25,0,English,4,11,duck,person,0.5,0.5,0.5,0.5,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
37,F,25,0,English,5,15,frog,animal,0.4,0.4,0.575,0.575,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
37,F,25,0,English,6,31,wolf,animal,0.625,0.675,0.625,0.65,scary;mean,scary;nice,unalarming;mean,unalarming;nice
37,F,25,0,English,7,5,bird,animal,0.625,0.625,0.4,0.375,free;graceful,free;awkward,unfree;graceful,unfree;awkward
37,F,25,0,English,8,6,buffalo,person,0.375,0.4,0.4,0.375,big;strong,big;weak,small;strong,small;weak
37,F,25,0,English,9,20,lion,person,0.5,0.575,0.725,0.375,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
37,F,25,0,English,10,17,goose,animal,0.225,0.75,0.575,0.425,loud;mean,loud;nice,quiet;mean,quiet;nice
37,F,25,0,English,11,2,bat,person,0.425,0.35,0.6,0.575,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
37,F,25,0,English,12,26,rabbit,person,0.675,0.3,0.7,0.325,fast;furry,fast;hairless,slow;furry,slow;hairless
37,F,25,0,English,13,13,fish,animal,0.375,0.625,0.4,0.625,scaly;wet,scaly;dry,smooth;wet,smooth;dry
37,F,25,0,English,14,23,ox,person,0.35,0.725,0.3,0.2,strong;big,strong;small,weak;big,weak;small
37,F,25,0,English,15,32,zebra,person,0.675,0.35,0.275,0.625,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
37,F,25,0,English,16,1,ant,animal,0.225,0.25,0.25,0.25,small;strong,small;weak,large;strong,large;weak
38,F,25,8,English,1,25,pig,animal,0.8,0.325,0.675,0.325,dirty;fat,dirty;thin,clean;fat,clean;thin
38,F,25,8,English,2,12,elephant,person,0.7,0.15,0.525,0.15,huge;smart,huge;stupid,small;smart,small;stupid
38,F,25,8,English,3,22,owl,animal,0.325,0.1,0.65,0.65,wise;quiet,wise;loud,foolish;quiet,foolish;loud
38,F,25,8,English,4,5,bird,person,0.725,0.725,0.575,0.575,free;graceful,free;awkward,unfree;graceful,unfree;awkward
38,F,25,8,English,5,1,ant,animal,0.925,0.925,0.125,0.3,small;strong,small;weak,large;strong,large;weak
38,F,25,8,English,6,10,dolphin,person,0.75,0.75,0.275,0.225,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
38,F,25,8,English,7,9,dog,person,0.75,0.2,0.2,0.7,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
38,F,25,8,English,8,21,monkey,animal,0.575,0.675,0.375,0.3,funny;smart,funny;stupid,humorless;smart,humorless;stupid
38,F,25,8,English,9,17,goose,animal,0.6,0.6,0.35,0.35,loud;mean,loud;nice,quiet;mean,quiet;nice
38,F,25,8,English,10,18,horse,person,0.725,0.675,0.75,0.65,fast;strong,fast;weak,slow;strong,slow;weak
38,F,25,8,English,11,27,shark,animal,0.2,0.7,0.25,0.7,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
38,F,25,8,English,12,14,fox,person,0.775,0.2,0.775,0.225,sly;smart,sly;stupid,artless;smart,artless;stupid
38,F,25,8,English,13,2,bat,animal,0.15,0.2,0.85,0.7,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
38,F,25,8,English,14,24,penguin,person,0.675,0.6,0.65,0.175,cold;cute,cold;unattractive,hot;cute,hot;unattractive
38,F,25,8,English,15,29,tiger,person,0.375,0.725,0.3,0.725,striped;fierce,striped;nonviolent,unpatterned;fierce,unpatterned;nonviolent
38,F,25,8,English,16,13,fish,person,0.075,0.075,0.725,0.725,scaly;wet,scaly;dry,smooth;wet,smooth;dry
39,F,45,4,ENGLISH,1,29,tiger,person,0.025,0.025,0.95,0.7,striped;fierce,striped;nonviolent,unpatterned;fierce,unpatterned;nonviolent
39,F,45,4,ENGLISH,2,1,ant,animal,0.975,0.025,0.025,0.025,small;strong,small;weak,large;strong,large;weak
39,F,45,4,ENGLISH,3,17,goose,person,0.975,0.975,0.975,0.975,loud;mean,loud;nice,quiet;mean,quiet;nice
39,F,45,4,ENGLISH,4,5,bird,animal,0.975,0.975,0.975,0.975,free;graceful,free;awkward,unfree;graceful,unfree;awkward
39,F,45,4,ENGLISH,5,31,wolf,animal,0.975,0.975,0.975,0.975,scary;mean,scary;nice,unalarming;mean,unalarming;nice
39,F,45,4,ENGLISH,6,25,pig,person,1,0.975,0.975,0.975,dirty;fat,dirty;thin,clean;fat,clean;thin
39,F,45,4,ENGLISH,7,10,dolphin,animal,0.975,0.85,0.575,0.075,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
39,F,45,4,ENGLISH,8,6,buffalo,animal,0.975,0.35,0.975,0.025,big;strong,big;weak,small;strong,small;weak
39,F,45,4,ENGLISH,9,32,zebra,person,0.025,0.025,0.975,0.975,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
39,F,45,4,ENGLISH,10,22,owl,person,0.975,0.975,0.975,0.975,wise;quiet,wise;loud,foolish;quiet,foolish;loud
39,F,45,4,ENGLISH,11,20,lion,person,0.975,0.975,0.975,0.975,ferocious;scary,ferocious;unalarming,nonviolent;scary,nonviolent;unalarming
39,F,45,4,ENGLISH,12,27,shark,animal,0.975,0.975,0.975,0.975,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
39,F,45,4,ENGLISH,13,16,goat,person,0.975,1,0.975,0.975,funny;hungry,funny;full,humorless;hungry,humorless;full
39,F,45,4,ENGLISH,14,9,dog,person,0.975,0.975,1,0.975,loyal;friendly,loyal;unfriendly,disloyal;friendly,disloyal;unfriendly
39,F,45,4,ENGLISH,15,2,bat,person,1,1,0.975,0.975,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
39,F,45,4,ENGLISH,16,13,fish,animal,1,0,1,0.025,scaly;wet,scaly;dry,smooth;wet,smooth;dry
40,M,45,4,English,1,4,bee,animal,0.975,0.075,0.35,0.1,busy;small,busy;large,idle;small,idle;large
40,M,45,4,English,2,13,fish,animal,0.925,0.3,0.35,0.1,scaly;wet,scaly;dry,smooth;wet,smooth;dry
40,M,45,4,English,3,30,whale,person,0.5,0.5,0.5,0.5,large;graceful,large;awkward,small;graceful,small;awkward
40,M,45,4,English,4,1,ant,animal,0.625,0.95,0.025,0.025,small;strong,small;weak,large;strong,large;weak
40,M,45,4,English,5,26,rabbit,person,0.3,0.5,0.3,0.5,fast;furry,fast;hairless,slow;furry,slow;hairless
40,M,45,4,English,6,8,cow,person,0.5,0.5,0.5,0.5,fat;dumb,fat;smart,thin;dumb,thin;smart
40,M,45,4,English,7,2,bat,person,0.1,0.5,0.1,0.5,scary;blind,scary;sighted,unalarming;blind,unalarming;sighted
40,M,45,4,English,8,16,goat,person,0.5,0.5,0.5,0.5,funny;hungry,funny;full,humorless;hungry,humorless;full
40,M,45,4,English,9,27,shark,animal,0.875,0.6,0.4,0.225,scary;dangerous,scary;safe,unalarming;dangerous,unalarming;safe
40,M,45,4,English,10,10,dolphin,person,0.5,0.5,0.5,0.5,smart;friendly,smart;unfriendly,stupid;friendly,stupid;unfriendly
40,M,45,4,English,11,31,wolf,animal,0.925,0.55,0.425,0.35,scary;mean,scary;nice,unalarming;mean,unalarming;nice
40,M,45,4,English,12,15,frog,animal,0.875,0.725,0.4,0.275,slimy;noisy,slimy;quiet,nonslippery;noisy,nonslippery;quiet
40,M,45,4,English,13,11,duck,person,0.5,0.5,0.5,0.5,loud;cute,loud;unattractive,quiet;cute,quiet;unattractive
40,M,45,4,English,14,25,pig,person,0.5,0.5,0.5,0.5,dirty;fat,dirty;thin,clean;fat,clean;thin
40,M,45,4,English,15,17,goose,person,0.5,0.5,0.5,0.5,loud;mean,loud;nice,quiet;mean,quiet;nice
40,M,45,4,English,16,32,zebra,person,0.025,0,0.575,0.725,striped;exotic,striped;native,unpatterned;exotic,unpatterned;native
