HitId	HitTitle	Annotation	AssignmentId	workerid	Status	AcceptTime	SubmitTime	Answer.features	Answer.altAnimals	Answer.orders	Answer.gender	Answer.age	Answer.income	Answer.language	Answer.comments
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	31EUONYN2V42NUQVOWRVYLPNO3AOVC	AVLAKE723KWWD	Approved	Mon Apr 21 10:26:55 PDT 2014	Mon Apr 21 10:34:52 PDT 2014	"[""scaly"",""soft"",""jumpy"",""exotic"",""huge"",""mean"",""furry"",""cold"",""bouncy"",""small"",""smart"",""wooly"",""beautiful"",""hungry"",""fierce"",""fat"",""fluffy"",""graceful"",""dirty"",""striped"",""nocturnal"",""cute"",""happy"",""majestic"",""smelly"",""slimy"",""slow"",""busy""]"	"[""alligator"",""kitten"",""kangaroo"",""parrot"",""elephant"",""wolverine"",""kitten"",""penquin"",""emu"",""prairie dog"",""dog"",""racoon"",""bird"",""lion"",""tiger"",""rhinocerous"",""puppy"",""egret"",""buzzard"",""zebra"",""snake"",""koala "",""lemur"",""giraffe"",""pig"",""fish"",""turtle"",""bee""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""65"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3LUY3GC63Z1IX410LY1UH7EACQ07PL	A2K1H87VA1K67B	Approved	Mon Apr 21 10:33:53 PDT 2014	Mon Apr 21 10:36:45 PDT 2014	"[""lazy"",""scaly"",""jumpy"",""annoying"",""busy"",""wet"",""smelly"",""quiet"",""pretty"",""bouncy"",""wild"",""fat"",""quacking"",""heavy"",""big"",""happy"",""striped"",""majestic"",""playful"",""dangerous"",""cold"",""loud"",""blind"",""nocturnal"",""independent"",""small"",""furry"",""cute""]"	"[""cat"",""fish"",""kangaroo"",""bee"",""beaver"",""whale"",""pig"",""giraffe"",""whitetail"",""kangaroo"",""boar"",""cat"",""duck"",""elephant"",""bear"",""dog"",""zebra"",""horse"",""kitten"",""lion"",""snake"",""dog"",""bat"",""racoon"",""hippo"",""mouse"",""rabbit"",""puppy""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""45"""	"""6"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3Z7ISHFUH0WGBM8PICR2M5CJX9D8ZU	A2DMI8ISW23DGG	Approved	Mon Apr 21 10:30:28 PDT 2014	Mon Apr 21 10:38:31 PDT 2014	"[""dirty"",""annoying"",""small"",""beautiful"",""ferocious"",""pretty"",""furry"",""smelly"",""wet"",""happy"",""slimy"",""wooly"",""free"",""scary"",""striped"",""huge"",""wise"",""smart"",""independent"",""jumpy"",""fat"",""graceful"",""friendly"",""bouncy"",""playful"",""nocturnal"",""majestic"",""wild""]"	"[""Pig"",""Rooster"",""Mouse"",""Peacock"",""Lion"",""Flamingo"",""Cat"",""Skunk"",""Whale"",""Dog"",""Frog"",""Lamb"",""Bird"",""Bear"",""Zebra"",""Elephant"",""Owl"",""Monkey"",""Horse"",""Kangaroo"",""Cow"",""Deer"",""Dog"",""Rabbit"",""Cat"",""Bat"",""Lion"",""Cheetah""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	"""Very fun!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3S0TNUHWKTJD8L3TQU25VDTG9R48DW	A34V4OVND0GG8G	Approved	Mon Apr 21 10:34:05 PDT 2014	Mon Apr 21 10:39:53 PDT 2014	"[""mean"",""striped"",""small"",""wild"",""smelly"",""quacking"",""graceful"",""fluffy"",""fierce"",""hungry"",""dirty"",""sly"",""wooly"",""beautiful"",""scaly"",""ferocious"",""dangerous"",""jumpy"",""heavy"",""loud"",""independent"",""majestic"",""happy"",""annoying"",""huge"",""cold"",""exotic"",""free""]"	"[""wolverrine"",""zebra"",""mouse"",""boar"",""skunk"",""duck"",""swan"",""cat"",""cougar"",""rabbit"",""pig"",""fox"",""mammoth"",""flamingo"",""fish"",""tiger"",""cobra"",""kangaroo"",""elephant"",""howler monkey"",""wolf"",""giraffe"",""cocker spaniel"",""flea"",""elephant"",""cat"",""cassawary"",""eagle""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	34PGFRQONOC118Z3YT4MCRRFWI4JW0	A20ASMCESA51U4	Approved	Mon Apr 21 10:36:55 PDT 2014	Mon Apr 21 10:43:01 PDT 2014	"[""annoying"",""scary"",""loyal"",""huge"",""fast"",""funny"",""happy"",""exotic"",""fierce"",""mean"",""fluffy"",""graceful"",""blind"",""free"",""cute"",""dumb"",""dangerous"",""big"",""beautiful"",""slimy"",""bouncy"",""striped"",""scaly"",""smelly"",""ferocious"",""sly"",""nocturnal"",""jumpy""]"	"[""snake"",""shark"",""dog"",""elephant"",""cheetah"",""parrot"",""dog"",""lizard"",""lion"",""rhino"",""cat"",""swan"",""bat"",""bird"",""kitten"",""ox"",""whale"",""elephant"",""peacock"",""snake"",""koala"",""zebra"",""lizard"",""skunk"",""tiger"",""fox"",""wombat"",""kangaroo""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""4"""	"""english"""	"""thank you"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	35GCEFQ6I5PUAP2J6VW6VO48HNM3ZY	AODPVTKUSNBUT	Approved	Mon Apr 21 10:37:55 PDT 2014	Mon Apr 21 10:43:11 PDT 2014	"[""heavy"",""wild"",""fast"",""beautiful"",""pretty"",""friendly"",""slow"",""mean"",""graceful"",""sly"",""big"",""fierce"",""slimy"",""hungry"",""scary"",""furry"",""strong"",""quacking"",""smelly"",""large"",""happy"",""wet"",""noisy"",""dirty"",""majestic"",""loud"",""fat"",""ferocious""]"	"[""elphant "",""tiger"",""cheetah "",""horse"",""dog"",""cat"",""turtle"",""snake"",""gazelle"",""fox"",""giraffe "",""lion "",""fish"",""wolf"",""bat"",""bunny"",""ox"",""duck"",""skunk"",""shark"",""dolphine"",""eel"",""bird"",""rat"",""swan"",""monkey"",""pig"",""cougar""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""6"""	"""english"""	"""it was fun"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3HMIGG0U4L7G6WYKMQPJ8Y3HRFAY8U	A16M5476C64J25	Approved	Mon Apr 21 10:41:30 PDT 2014	Mon Apr 21 10:45:28 PDT 2014	"[""cold"",""slow"",""independent"",""small"",""pretty"",""busy"",""fat"",""happy"",""strong"",""quacking"",""funny"",""free"",""scary"",""heavy"",""dumb"",""wooly"",""loud"",""fluffy"",""quiet"",""striped"",""dirty"",""smelly"",""mean"",""fierce"",""wet"",""smart"",""hungry"",""noisy""]"	"[""penguin"",""sloth"",""cheetah"",""rat"",""peacock"",""bee"",""pig"",""monkey"",""orangutan"",""duck"",""monkey"",""swan"",""hippo"",""gorilla"",""seagull"",""sheep"",""parrot"",""alpaca"",""snake"",""zebra"",""rat"",""flamingo"",""chimp"",""lion"",""seal"",""dolphin"",""dog"",""parrot""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3IXEICO792KXLWG2J55MG3FB6I8T6K	A1OICNXB30F29F	Approved	Mon Apr 21 11:16:33 PDT 2014	Mon Apr 21 11:20:41 PDT 2014	"[""independent"",""pretty"",""funny"",""heavy"",""furry"",""cold"",""sly"",""dirty"",""fat"",""nocturnal"",""scary"",""ferocious"",""smelly"",""strong"",""wet"",""wooly"",""free"",""playful"",""lazy"",""busy"",""hungry"",""smart"",""large"",""graceful"",""bouncy"",""wild"",""beautiful"",""scaly""]"	"[""cat"",""peacock"",""monkey"",""rhino"",""gerbil"",""crocodile"",""fox"",""pig"",""woodtick"",""bat"",""cobra"",""lion"",""skunk"",""elephant"",""hippo"",""llama"",""eagle"",""squirell"",""sloth"",""ant"",""dog"",""gorilla"",""elephant"",""deer"",""lemur"",""boar"",""macaw"",""lizard""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3FQ5JJ512LP6PYW7ODDBHNE1IVYNKA	AKUZT1DRRKXRR	Approved	Mon Apr 21 10:31:19 PDT 2014	Mon Apr 21 12:13:34 PDT 2014	"[""fluffy"",""striped"",""soft"",""loud"",""wild"",""playful"",""happy"",""majestic"",""small"",""dumb"",""graceful"",""friendly"",""hungry"",""fat"",""mean"",""wet"",""scary"",""sly"",""wooly"",""wise"",""annoying"",""lazy"",""nocturnal"",""fierce"",""free"",""fast"",""dirty"",""huge""]"	"[""goat"",""moose"",""ant"",""insect"",""bug"",""giraffe"",""dolphin"",""humpback"",""beluga whale"",""shark"",""rat"",""hamster"",""gerbil"",""possum"",""rat"",""mouse"",""hamster"",""goat"",""fish"",""golfish"",""beta fish"",""t-rex"",""dinosaur"",""owl"",""feline"",""cat"",""dog"",""hamster""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""65"""	"""8"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WQ3B2KGE8H2IOLODD2KLDI8S6GB1E	A33874R6PLF2SQ	Approved	Tue Apr 22 09:28:43 PDT 2014	Tue Apr 22 09:32:01 PDT 2014	"[""friendly"",""big"",""wooly"",""happy"",""free"",""exotic"",""strong"",""striped"",""wet"",""playful"",""hungry"",""independent"",""slimy"",""dangerous"",""annoying"",""funny"",""graceful"",""heavy"",""beautiful"",""cute"",""wild"",""cold"",""smelly"",""fierce"",""dumb"",""scaly"",""fat"",""ferocious""]"	"[""Dog"",""Elephant"",""Mammoth"",""Parrot"",""Horse"",""Monkey"",""Ox"",""Zebra"",""Hippo"",""Cat"",""Lion"",""Leopard"",""Snake"",""Scorpion"",""Chimpanzee"",""Flamingo"",""Gazelle"",""Rhino"",""Peacock"",""Marmot"",""Buffalo"",""PolarBear"",""Skunk"",""Wolf"",""Fish"",""Snake"",""Pig"",""Tiger""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3VNXK88KKCJZG7MPM78D1VUYTAL9VS	A38YB0WUB8NQDX	Approved	Tue Apr 22 09:30:25 PDT 2014	Tue Apr 22 09:34:20 PDT 2014	"[""lazy"",""huge"",""graceful"",""large"",""jumpy"",""fast"",""fluffy"",""busy"",""wooly"",""free"",""smelly"",""nocturnal"",""quacking"",""pretty"",""slimy"",""beautiful"",""fierce"",""friendly"",""hungry"",""wet"",""cold"",""loyal"",""annoying"",""dumb"",""mean"",""scary"",""dirty"",""bouncy""]"	"[""cat"",""whale"",""lion"",""hippopotamus"",""kangaroo"",""cheeta"",""rabbit"",""bee"",""sheep"",""bird"",""skunk"",""bat"",""duck"",""peacock"",""snail"",""butterfly"",""tiger"",""dog"",""fox"",""fish"",""snake"",""dog"",""bird"",""dog"",""racoon"",""possums"",""pig"",""frog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""4"""	"""english"""	"""i probably spelled some wrong :)"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	39ASUFLU6X88FSI1UXPHHUSU0I8XES	A21Z8ULU15LM1Y	Approved	Tue Apr 22 09:32:34 PDT 2014	Tue Apr 22 09:34:53 PDT 2014	"[""quiet"",""heavy"",""small"",""exotic"",""busy"",""large"",""hungry"",""scary"",""lazy"",""playful"",""beautiful"",""mean"",""smart"",""striped"",""loyal"",""wet"",""cold"",""annoying"",""smelly"",""dangerous"",""huge"",""wise"",""dumb"",""strong"",""jumpy"",""soft"",""dirty"",""big""]"	"[""sloth"",""rhino"",""mouse"",""peacock"",""bee"",""elephant"",""hippo"",""spider"",""sloth"",""cat"",""parrot"",""dog"",""dolphon"",""zebra"",""dog"",""dog"",""penguin"",""bird"",""pig"",""lion"",""whale"",""owl"",""cow"",""gorilla"",""moneky"",""fox"",""pig"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3YZ8UPK3VTN11Q4ST18Z7ZTNLOEUC4	A3A5HIL1A7707W	Approved	Tue Apr 22 09:31:17 PDT 2014	Tue Apr 22 09:34:59 PDT 2014	"[""nocturnal"",""wet"",""blind"",""mean"",""loud"",""jumpy"",""fast"",""happy"",""fluffy"",""friendly"",""cold"",""wise"",""lazy"",""furry"",""dangerous"",""beautiful"",""wooly"",""pretty"",""scary"",""quacking"",""fat"",""busy"",""scaly"",""quiet"",""annoying"",""fierce"",""dumb"",""bouncy""]"	"[""bat"",""dolphin"",""mice"",""bear"",""bird"",""rabbit"",""cat"",""dog"",""cat"",""dog"",""fish"",""lion"",""cat"",""bunny"",""wolf"",""horse"",""bear"",""kitten"",""coyote"",""duck"",""cat"",""squirrel"",""lizard"",""mouse"",""bird"",""lion"",""dog"",""rabbit""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3E13VNJ1NNWC5WZUJNU170MLNW1I1V	A9D23OVOEW7WK	Approved	Tue Apr 22 09:31:51 PDT 2014	Tue Apr 22 09:35:19 PDT 2014	"[""loyal"",""strong"",""fluffy"",""jumpy"",""slow"",""pretty"",""cold"",""huge"",""striped"",""dirty"",""quiet"",""cute"",""scary"",""small"",""fierce"",""bouncy"",""hungry"",""quacking"",""beautiful"",""sly"",""funny"",""mean"",""blind"",""ferocious"",""exotic"",""slimy"",""heavy"",""graceful""]"	"[""dog"",""oxen"",""rabbit"",""rabbit"",""turtle"",""cat"",""polar bear"",""elephant"",""zebra"",""pig"",""mouse"",""deer"",""ape"",""mouse"",""lion"",""rabbit"",""alligator"",""duck"",""lion"",""fox"",""chimpanzee"",""shark"",""bat"",""tiger"",""leopard"",""snake"",""hippo"",""puma""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""11"""	"""English"""	"""No comments."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3CFVK00FWLM92J8XAW3VUC5UCBB6LV	A2L7ONT5CNAKGF	Approved	Tue Apr 22 09:28:57 PDT 2014	Tue Apr 22 09:35:31 PDT 2014	"[""furry"",""smart"",""beautiful"",""fast"",""hungry"",""happy"",""fierce"",""slow"",""huge"",""noisy"",""large"",""scary"",""wooly"",""small"",""busy"",""dangerous"",""scaly"",""slimy"",""big"",""mean"",""ferocious"",""heavy"",""strong"",""quiet"",""smelly"",""striped"",""jumpy"",""fat""]"	"[""bunny"",""cat"",""birds"",""snake"",""bear"",""puppy"",""lion"",""sloth"",""elephant "",""bees"",""elephant"",""shark"",""sheep"",""mice"",""rabbits"",""tiggers"",""fish"",""frogs"",""bears"",""tiggers"",""leporads"",""graffias "",""apes"",""mice"",""sunks"",""zebras"",""figs"",""pigs""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""4"""	"""english"""	"""I really enjoyed doing this survey it was very fun.\nPlease if you have any future hits contact me at dcoliver1215@gmail.com thank you"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3X3OR7WPZZ1W6XRL3B0TEQ1LI618LJ	A3IN97EPPTMT4C	Approved	Tue Apr 22 09:33:37 PDT 2014	Tue Apr 22 09:36:29 PDT 2014	"[""dangerous"",""loyal"",""big"",""busy"",""scaly"",""nocturnal"",""dumb"",""independent"",""fat"",""dirty"",""hungry"",""loud"",""funny"",""fast"",""ferocious"",""smart"",""majestic"",""quiet"",""wet"",""cute"",""fierce"",""graceful"",""playful"",""wild"",""soft"",""pretty"",""friendly"",""annoying""]"	"[""lion"",""dog"",""elephant"",""bee"",""snake"",""owl"",""dog"",""cat"",""cow"",""pig"",""cat"",""geese"",""duck"",""cheeta"",""lion"",""parrot"",""moose"",""mouse"",""seal"",""puppy"",""tiger"",""swan"",""puppy"",""wolf"",""kitten"",""wolf"",""dog"",""cat""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3XUHV3NRVKZBXJPTESESAEYNZZR5H7	A1ZVYLYPNGBDID	Approved	Tue Apr 22 09:33:13 PDT 2014	Tue Apr 22 09:36:46 PDT 2014	"[""sly"",""annoying"",""fluffy"",""funny"",""scary"",""fast"",""friendly"",""quiet"",""blind"",""beautiful"",""bouncy"",""exotic"",""majestic"",""dirty"",""lazy"",""slow"",""happy"",""dangerous"",""striped"",""cute"",""dumb"",""graceful"",""mean"",""scaly"",""loyal"",""cold"",""fierce"",""noisy""]"	"[""Fox"",""Rat"",""Puppy"",""Monkey"",""Snake"",""Tiger"",""Dog"",""Cat"",""Bat"",""Lion"",""Monkey"",""Peacock"",""Lion"",""Pig"",""Cat"",""Turtle"",""Dolphin"",""Rhino"",""Zebra"",""Puppy"",""Deer"",""Gazelle"",""Badger"",""Crocodile"",""Dog"",""Cat"",""Tiger"",""Rooster""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3BF51CHDTVBC2C3SHM8GTJ2WIRG0HH	A6DI1GFMCXT09	Approved	Tue Apr 22 09:33:23 PDT 2014	Tue Apr 22 09:37:04 PDT 2014	"[""cold"",""slimy"",""busy"",""dirty"",""pretty"",""friendly"",""fast"",""loud"",""independent"",""smelly"",""fierce"",""cute"",""noisy"",""dumb"",""furry"",""wild"",""hungry"",""wooly"",""playful"",""fluffy"",""happy"",""wise"",""graceful"",""quiet"",""lazy"",""funny"",""bouncy"",""scary""]"	"[""polar bear"",""salamander"",""bee"",""hippo"",""butterfly"",""dog"",""cheetah"",""elephant"",""cat"",""pig"",""tiger"",""puppy"",""bird"",""dog"",""hamster"",""lion"",""hippo"",""mammoth"",""kitten"",""rabbit"",""dog"",""owl"",""swan"",""fox"",""monkey"",""duckling"",""rabbit"",""spider""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	"""Really fun! Would LOVE to see more HITs like this on here!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3B2X28YI3WGXPAMLJJE1G99P0HW6B7	A206C2W2UFYP2F	Approved	Tue Apr 22 09:31:06 PDT 2014	Tue Apr 22 09:37:06 PDT 2014	"[""fierce"",""striped"",""ferocious"",""sly"",""fluffy"",""noisy"",""funny"",""smart"",""big"",""soft"",""loud"",""loyal"",""blind"",""busy"",""graceful"",""happy"",""exotic"",""wise"",""pretty"",""huge"",""nocturnal"",""dangerous"",""quiet"",""jumpy"",""friendly"",""wild"",""majestic"",""wet""]"	"[""lion"",""tiger"",""lepoard"",""fox"",""qualla"",""bird"",""dog"",""coyote"",""elephant"",""cat"",""dog"",""dog"",""worm"",""beaver"",""swan"",""dog"",""bird"",""owl"",""pelican"",""hippo"",""wolf"",""human"",""cat"",""kangaroos"",""dog"",""cat"",""eagle"",""fish""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""45"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3KOPY89HM834AAXFO9TK7UGIYV43JK	A3PUU1XU4C1A3V	Approved	Tue Apr 22 09:33:54 PDT 2014	Tue Apr 22 09:39:23 PDT 2014	"[""wild"",""cute"",""funny"",""hungry"",""huge"",""small"",""happy"",""fast"",""cold"",""pretty"",""blind"",""wooly"",""independent"",""friendly"",""mean"",""noisy"",""heavy"",""furry"",""loud"",""big"",""scaly"",""wet"",""playful"",""dangerous"",""busy"",""free"",""large"",""loyal""]"	"[""lion"",""kitten"",""monkey"",""bear"",""elephant"",""bird"",""dog"",""leopard"",""pigeon"",""bird"",""mole"",""lamb"",""cow"",""horse"",""tiger"",""emu"",""whale"",""bear"",""dog"",""whale"",""fish"",""shark"",""puppy"",""lion"",""wolf"",""horse"",""elephant"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""17"""	"""4"""	"""english"""	"""none, thank you"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3OJSZ2ATDSXE4UJH1JSGJ19TLWW758	A1EXJK4WXF8T7T	Approved	Tue Apr 22 09:36:35 PDT 2014	Tue Apr 22 09:39:27 PDT 2014	"[""slow"",""fast"",""funny"",""striped"",""nocturnal"",""soft"",""dumb"",""quacking"",""jumpy"",""pretty"",""quiet"",""fluffy"",""large"",""playful"",""loud"",""wise"",""wooly"",""exotic"",""scaly"",""sly"",""mean"",""happy"",""wild"",""furry"",""smart"",""fat"",""bouncy"",""dangerous""]"	"[""sloth"",""cheetah"",""dolphin"",""bass"",""owl"",""rabbit"",""mole"",""duck"",""kangaroo"",""pheasant"",""bat"",""koala"",""elephant"",""dog"",""crow"",""owl"",""mammoth"",""platypus"",""fish"",""coyote"",""tiger"",""hummingbird"",""lion"",""bear"",""eagle"",""seal"",""kangaroo"",""crocodile""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	34QN5IT0TZSJ912ZEIEAG69XF8R083	AD368A1RHHRC3	Approved	Tue Apr 22 09:36:55 PDT 2014	Tue Apr 22 09:41:18 PDT 2014	"[""heavy"",""striped"",""slow"",""exotic"",""pretty"",""dumb"",""furry"",""cold"",""huge"",""funny"",""cute"",""playful"",""ferocious"",""fierce"",""quacking"",""dirty"",""lazy"",""smelly"",""scary"",""wet"",""mean"",""loud"",""sly"",""noisy"",""scaly"",""strong"",""big"",""blind""]"	"[""hippo"",""zebra"",""elephant"",""peacock"",""penguin"",""donkey"",""dog"",""polar bear"",""elephant"",""monkey"",""panda bear"",""chimpanzee"",""lion"",""tiger"",""duck"",""pig"",""sloth"",""skunk"",""bear"",""alligator"",""coyote"",""rooster"",""fox"",""parrot"",""lizard"",""ox"",""moose"",""bat""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""66"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3S96KQ6I9M5W65VHTSD0M9P3NALTDE	A2M77CJYJNMZ96	Approved	Tue Apr 22 09:37:33 PDT 2014	Tue Apr 22 09:43:00 PDT 2014	"[""soft"",""fat"",""mean"",""large"",""blind"",""quiet"",""quacking"",""wooly"",""loyal"",""dirty"",""wet"",""noisy"",""small"",""happy"",""cute"",""scary"",""dangerous"",""scaly"",""big"",""cold"",""independent"",""slimy"",""beautiful"",""funny"",""striped"",""fierce"",""heavy"",""free""]"	"[""bunny"",""pig"",""lion"",""elephant"",""bat"",""mouse"",""duck"",""sheep"",""dog"",""sow"",""dolphin"",""goose"",""chipmunk"",""canary"",""rabbit"",""cheeda"",""bear"",""aligator"",""buffalo"",""snake"",""cat"",""snake"",""peakcot"",""hampster"",""zebra"",""tiger"",""rinho"",""sparrow""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""65"""	"""0"""	"""English"""	"""None"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3RYC5T2D73USFNLFUCZ0MO5AD8RPRB	A34PRE69RT7C4G	Approved	Tue Apr 22 09:42:24 PDT 2014	Tue Apr 22 09:44:37 PDT 2014	"[""loud"",""small"",""quacking"",""playful"",""soft"",""slimy"",""mean"",""slow"",""huge"",""wild"",""happy"",""cute"",""lazy"",""sly"",""graceful"",""smart"",""loyal"",""big"",""fast"",""heavy"",""scary"",""dirty"",""annoying"",""dumb"",""funny"",""busy"",""beautiful"",""large""]"	"[""Crow"",""mouse"",""duck"",""kitten"",""kitten"",""fish"",""dog"",""turtle"",""elephant"",""tiger"",""dog"",""kitten"",""cat"",""rat"",""bird"",""rat"",""dog"",""elephant"",""gazelle"",""elephant"",""crocodile"",""pig"",""crow"",""rabbit"",""cat"",""bee"",""peacock"",""elephant""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3EA3QWIZ4IWDEGB3L6EBD65GFFTIT5	AAWGZXXKFAMWR	Approved	Tue Apr 22 09:38:43 PDT 2014	Tue Apr 22 09:45:15 PDT 2014	"[""smelly"",""cold"",""dangerous"",""wise"",""slimy"",""strong"",""bouncy"",""scary"",""pretty"",""wild"",""furry"",""small"",""quiet"",""jumpy"",""busy"",""wet"",""cute"",""mean"",""big"",""scaly"",""hungry"",""striped"",""friendly"",""independent"",""sly"",""wooly"",""funny"",""slow""]"	"[""skunk"",""fish"",""rhino"",""owl"",""snail"",""tiger"",""kangaroo"",""snake"",""leopard"",""lion"",""bear"",""bird"",""sloth"",""wallaby"",""ants"",""beaver"",""puppy"",""monkey"",""elephant"",""fish"",""shark"",""tiger"",""dog"",""cat"",""snake"",""mammoth"",""orangutan"",""turtle""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""6"""	"""English"""	""""""
