workerid,gender,language,income,age,order,feature,altAnimal
A1MIK4XRXTMWTS,F,ENGLISH,6,35,26,cute,panda
A1MIK4XRXTMWTS,F,ENGLISH,6,35,27,friendly,dog
A1MIK4XRXTMWTS,F,ENGLISH,6,35,28,free,bird
A2TXEVTNG04Z2I,F,English,4,25,1,striped,tiger
A2TXEVTNG04Z2I,F,English,4,25,2,soft,kitten
A2TXEVTNG04Z2I,F,English,4,25,3,jumpy,kangaroo
A2TXEVTNG04Z2I,F,English,4,25,4,wet,duck
A2TXEVTNG04Z2I,F,English,4,25,5,fluffy,puppy
A2TXEVTNG04Z2I,F,English,4,25,6,blind,snake
A2TXEVTNG04Z2I,F,English,4,25,7,friendly,dog
A2TXEVTNG04Z2I,F,English,4,25,8,busy,goffer
A2TXEVTNG04Z2I,F,English,4,25,9,free,bear
A2TXEVTNG04Z2I,F,English,4,25,10,bouncy,frog
A2TXEVTNG04Z2I,F,English,4,25,11,annoying,ferrit
A2TXEVTNG04Z2I,F,English,4,25,12,loud,owl
A2TXEVTNG04Z2I,F,English,4,25,13,fierce,lion
A2TXEVTNG04Z2I,F,English,4,25,14,playful,puppy
A2TXEVTNG04Z2I,F,English,4,25,15,sly,aligator
A2TXEVTNG04Z2I,F,English,4,25,16,nocturnal,owl
A2TXEVTNG04Z2I,F,English,4,25,17,wooly,sheep
A2TXEVTNG04Z2I,F,English,4,25,18,furry,bear
A2TXEVTNG04Z2I,F,English,4,25,19,heavy,bear
A2TXEVTNG04Z2I,F,English,4,25,20,quiet,mouse
A2TXEVTNG04Z2I,F,English,4,25,21,smelly,rat
A2TXEVTNG04Z2I,F,English,4,25,22,huge,bear
A2TXEVTNG04Z2I,F,English,4,25,23,exotic,flamingo
A2TXEVTNG04Z2I,F,English,4,25,24,fat,hippo
A2TXEVTNG04Z2I,F,English,4,25,25,majestic,swan
A2TXEVTNG04Z2I,F,English,4,25,26,noisy,puppy
A2TXEVTNG04Z2I,F,English,4,25,27,smart,dolphin
A2TXEVTNG04Z2I,F,English,4,25,28,scary,shark
A1ROSHY5ZXCCEG,F,English,6,35,1,noisy,dolphin
A1ROSHY5ZXCCEG,F,English,6,35,2,fat,pig
A1ROSHY5ZXCCEG,F,English,6,35,3,cute,panda
A1ROSHY5ZXCCEG,F,English,6,35,4,smart,horse
A1ROSHY5ZXCCEG,F,English,6,35,5,pretty,zebra
A1ROSHY5ZXCCEG,F,English,6,35,6,exotic,lemur
A1ROSHY5ZXCCEG,F,English,6,35,7,independent,dog
A1ROSHY5ZXCCEG,F,English,6,35,8,sly,sloth
A1ROSHY5ZXCCEG,F,English,6,35,9,ferocious,wolf
A1ROSHY5ZXCCEG,F,English,6,35,10,scaly,lizard
A1ROSHY5ZXCCEG,F,English,6,35,11,dangerous,raccoon
A1ROSHY5ZXCCEG,F,English,6,35,12,fierce,lion
A1ROSHY5ZXCCEG,F,English,6,35,13,funny,duck
A1ROSHY5ZXCCEG,F,English,6,35,14,free,horse
A1ROSHY5ZXCCEG,F,English,6,35,15,happy,bunny
A1ROSHY5ZXCCEG,F,English,6,35,16,fast,leopard
A1ROSHY5ZXCCEG,F,English,6,35,17,playful,puppy
A1ROSHY5ZXCCEG,F,English,6,35,18,jumpy,kangaroo
A1ROSHY5ZXCCEG,F,English,6,35,19,wise,owl
A1ROSHY5ZXCCEG,F,English,6,35,20,slimy,toad
A1ROSHY5ZXCCEG,F,English,6,35,21,busy,bee
A1ROSHY5ZXCCEG,F,English,6,35,22,lazy,spider
A1ROSHY5ZXCCEG,F,English,6,35,23,beautiful,bear
A1ROSHY5ZXCCEG,F,English,6,35,24,quiet,mouse
A1ROSHY5ZXCCEG,F,English,6,35,25,fluffy,chick
A1ROSHY5ZXCCEG,F,English,6,35,26,striped,zebra
A1ROSHY5ZXCCEG,F,English,6,35,27,wet,fish
A1ROSHY5ZXCCEG,F,English,6,35,28,slow,snail
AG51BEL1B3B1M,M,English,11,45,1,wise,owl
AG51BEL1B3B1M,M,English,11,45,2,quiet,mouse
AG51BEL1B3B1M,M,English,11,45,3,fierce,tiger
AG51BEL1B3B1M,M,English,11,45,4,big,elephant
AG51BEL1B3B1M,M,English,11,45,5,lazy,sloth
AG51BEL1B3B1M,M,English,11,45,6,noisy,monkey
AG51BEL1B3B1M,M,English,11,45,7,annoying,dog
AG51BEL1B3B1M,M,English,11,45,8,happy,cat
AG51BEL1B3B1M,M,English,11,45,9,striped,zebra
AG51BEL1B3B1M,M,English,11,45,10,heavy,elephant
AG51BEL1B3B1M,M,English,11,45,11,mean,wolf
AG51BEL1B3B1M,M,English,11,45,12,cold,polar bear
AG51BEL1B3B1M,M,English,11,45,13,quacking,duck
AG51BEL1B3B1M,M,English,11,45,14,cute,panda
AG51BEL1B3B1M,M,English,11,45,15,smelly,skunk
AG51BEL1B3B1M,M,English,11,45,16,free,eagle
AG51BEL1B3B1M,M,English,11,45,17,hungry,hippo
AG51BEL1B3B1M,M,English,11,45,18,beautiful,parrot
AG51BEL1B3B1M,M,English,11,45,19,bouncy,kangaroo
AG51BEL1B3B1M,M,English,11,45,20,fluffy,bunny
AG51BEL1B3B1M,M,English,11,45,21,blind,bat
AG51BEL1B3B1M,M,English,11,45,22,graceful,heron
AG51BEL1B3B1M,M,English,11,45,23,busy,beaver
AG51BEL1B3B1M,M,English,11,45,24,fast,cheetah
AG51BEL1B3B1M,M,English,11,45,25,exotic,flamingo
AG51BEL1B3B1M,M,English,11,45,26,wild,boar
AG51BEL1B3B1M,M,English,11,45,27,smart,gorilla
AG51BEL1B3B1M,M,English,11,45,28,small,mouse
A21LJN2RQBOTEA,M,english,8,35,1,big,tiger
A21LJN2RQBOTEA,M,english,8,35,2,exotic,woman
A21LJN2RQBOTEA,M,english,8,35,3,dumb,people
A21LJN2RQBOTEA,M,english,8,35,4,funny,clown
A21LJN2RQBOTEA,M,english,8,35,5,dangerous,car
A21LJN2RQBOTEA,M,english,8,35,6,fast,car
A21LJN2RQBOTEA,M,english,8,35,7,slow,snail
A21LJN2RQBOTEA,M,english,8,35,8,hungry,wolf
A21LJN2RQBOTEA,M,english,8,35,9,blind,man
A21LJN2RQBOTEA,M,english,8,35,10,jumpy,car
A21LJN2RQBOTEA,M,english,8,35,11,independent,woman
A21LJN2RQBOTEA,M,english,8,35,12,quacking,duck
A21LJN2RQBOTEA,M,english,8,35,13,bouncy,car
A21LJN2RQBOTEA,M,english,8,35,14,friendly,person
A21LJN2RQBOTEA,M,english,8,35,15,mean,spirit
A21LJN2RQBOTEA,M,english,8,35,16,noisy,house
A21LJN2RQBOTEA,M,english,8,35,17,heavy,truck
A21LJN2RQBOTEA,M,english,8,35,18,huge,person
A21LJN2RQBOTEA,M,english,8,35,19,majestic,king
A21LJN2RQBOTEA,M,english,8,35,20,fat,woman
A21LJN2RQBOTEA,M,english,8,35,21,cold,temperature
A21LJN2RQBOTEA,M,english,8,35,22,graceful,queen
A21LJN2RQBOTEA,M,english,8,35,23,small,cube
A21LJN2RQBOTEA,M,english,8,35,24,fierce,warrior
A21LJN2RQBOTEA,M,english,8,35,25,slimy,snail
A21LJN2RQBOTEA,M,english,8,35,26,scary,bear
A21LJN2RQBOTEA,M,english,8,35,27,cute,girl
A21LJN2RQBOTEA,M,english,8,35,28,happy,bar
AXZOTBEGBF5DV,F,English,6,35,1,sly,fox
AXZOTBEGBF5DV,F,English,6,35,2,scaly,cat
AXZOTBEGBF5DV,F,English,6,35,3,independent,cat
AXZOTBEGBF5DV,F,English,6,35,4,beautiful,tiger
AXZOTBEGBF5DV,F,English,6,35,5,happy,dog
AXZOTBEGBF5DV,F,English,6,35,6,loud,hyena
AXZOTBEGBF5DV,F,English,6,35,7,jumpy,frog
AXZOTBEGBF5DV,F,English,6,35,8,small,mouse
AXZOTBEGBF5DV,F,English,6,35,9,huge,elephant
AXZOTBEGBF5DV,F,English,6,35,10,loyal,dog
AXZOTBEGBF5DV,F,English,6,35,11,lazy,sloth
AXZOTBEGBF5DV,F,English,6,35,12,large,lion
AXZOTBEGBF5DV,F,English,6,35,13,ferocious,tiger
AXZOTBEGBF5DV,F,English,6,35,14,annoying,chicken
AXZOTBEGBF5DV,F,English,6,35,15,majestic,lion
AXZOTBEGBF5DV,F,English,6,35,16,smelly,skunk
AXZOTBEGBF5DV,F,English,6,35,17,graceful,gazelle
AXZOTBEGBF5DV,F,English,6,35,18,playful,dog
AXZOTBEGBF5DV,F,English,6,35,19,fat,bear
AXZOTBEGBF5DV,F,English,6,35,20,dangerous,wolf
AXZOTBEGBF5DV,F,English,6,35,21,bouncy,rabbit
AXZOTBEGBF5DV,F,English,6,35,22,hungry,hippo
AXZOTBEGBF5DV,F,English,6,35,23,mean,cat
AXZOTBEGBF5DV,F,English,6,35,24,striped,zebra
AXZOTBEGBF5DV,F,English,6,35,25,smart,dog
AXZOTBEGBF5DV,F,English,6,35,26,blind,bat
AXZOTBEGBF5DV,F,English,6,35,27,wise,owl
AXZOTBEGBF5DV,F,English,6,35,28,fluffy,cat
A3MYTEE8WSEQ2Z,M,English,8,25,1,bouncy,kangaroo
A3MYTEE8WSEQ2Z,M,English,8,25,2,quiet,sloth
A3MYTEE8WSEQ2Z,M,English,8,25,3,fat,hippo
A3MYTEE8WSEQ2Z,M,English,8,25,4,independent,lion
A3MYTEE8WSEQ2Z,M,English,8,25,5,big,elephant
A3MYTEE8WSEQ2Z,M,English,8,25,6,small,rat
A3MYTEE8WSEQ2Z,M,English,8,25,7,slimy,worm
A3MYTEE8WSEQ2Z,M,English,8,25,8,sly,fox
A3MYTEE8WSEQ2Z,M,English,8,25,9,graceful,gazelle
A3MYTEE8WSEQ2Z,M,English,8,25,10,cold,snake
A3MYTEE8WSEQ2Z,M,English,8,25,11,strong,ox
A3MYTEE8WSEQ2Z,M,English,8,25,12,fierce,tiger
A3MYTEE8WSEQ2Z,M,English,8,25,13,mean,rhino
A3MYTEE8WSEQ2Z,M,English,8,25,14,large,gorilla
A3MYTEE8WSEQ2Z,M,English,8,25,15,majestic,sperm whale
A3MYTEE8WSEQ2Z,M,English,8,25,16,fast,cheetah
A3MYTEE8WSEQ2Z,M,English,8,25,17,wooly,cat
A3MYTEE8WSEQ2Z,M,English,8,25,18,funny,parrot
A3MYTEE8WSEQ2Z,M,English,8,25,19,beautiful,peacock
A3MYTEE8WSEQ2Z,M,English,8,25,20,blind,sloth
A3MYTEE8WSEQ2Z,M,English,8,25,21,scary,spiders
A3MYTEE8WSEQ2Z,M,English,8,25,22,fluffy,sheep
A3MYTEE8WSEQ2Z,M,English,8,25,23,nocturnal,owl
A3MYTEE8WSEQ2Z,M,English,8,25,24,cute,kitten
A3MYTEE8WSEQ2Z,M,English,8,25,25,wild,boar
A3MYTEE8WSEQ2Z,M,English,8,25,26,slow,slug
A3MYTEE8WSEQ2Z,M,English,8,25,27,smelly,skunk
A3MYTEE8WSEQ2Z,M,English,8,25,28,dangerous,cobra
A2HKOOV07X7FX0,F,English,8,65,1,dirty,cockroach
A2HKOOV07X7FX0,F,English,8,65,2,quacking,duck
A2HKOOV07X7FX0,F,English,8,65,3,funny,kangaroo
A2HKOOV07X7FX0,F,English,8,65,4,ferocious,lion
A2HKOOV07X7FX0,F,English,8,65,5,large,elephant
A2HKOOV07X7FX0,F,English,8,65,6,busy,bee
A2HKOOV07X7FX0,F,English,8,65,7,soft,bunny
A2HKOOV07X7FX0,F,English,8,65,8,small,hamster
A2HKOOV07X7FX0,F,English,8,65,9,big,horse
A2HKOOV07X7FX0,F,English,8,65,10,striped,tiger
A2HKOOV07X7FX0,F,English,8,65,11,hungry,lion
A2HKOOV07X7FX0,F,English,8,65,12,heavy,elephant
A2HKOOV07X7FX0,F,English,8,65,13,fast,cheetah
A2HKOOV07X7FX0,F,English,8,65,14,bouncy,rabbit
A2HKOOV07X7FX0,F,English,8,65,15,friendly,dog
A2HKOOV07X7FX0,F,English,8,65,16,noisy,parrot
A2HKOOV07X7FX0,F,English,8,65,17,loud,parrot
A2HKOOV07X7FX0,F,English,8,65,18,furry,cat
A2HKOOV07X7FX0,F,English,8,65,19,playful,kitten
A2HKOOV07X7FX0,F,English,8,65,20,happy,clam
A2HKOOV07X7FX0,F,English,8,65,21,smart,dolphin
A2HKOOV07X7FX0,F,English,8,65,22,scaly,fish
A2HKOOV07X7FX0,F,English,8,65,23,fierce,tiger
A2HKOOV07X7FX0,F,English,8,65,24,mean,lion
A2HKOOV07X7FX0,F,English,8,65,25,pretty,kitten
A2HKOOV07X7FX0,F,English,8,65,26,majestic,gorilla
A2HKOOV07X7FX0,F,English,8,65,27,smelly,cockroach
A2HKOOV07X7FX0,F,English,8,65,28,graceful,swan
ADYEWV4V7P61J,F,english,6,35,1,cute,puppy
ADYEWV4V7P61J,F,english,6,35,2,nocturnal,turtle
ADYEWV4V7P61J,F,english,6,35,3,bouncy,kangeroo
ADYEWV4V7P61J,F,english,6,35,4,busy,snake
ADYEWV4V7P61J,F,english,6,35,5,jumpy,bunny
ADYEWV4V7P61J,F,english,6,35,6,happy,cat
ADYEWV4V7P61J,F,english,6,35,7,mean,bird
ADYEWV4V7P61J,F,english,6,35,8,playful,dog
ADYEWV4V7P61J,F,english,6,35,9,majestic,dragon
ADYEWV4V7P61J,F,english,6,35,10,furry,bear
ADYEWV4V7P61J,F,english,6,35,11,annoying,bird
ADYEWV4V7P61J,F,english,6,35,12,beautiful,zebra
ADYEWV4V7P61J,F,english,6,35,13,sly,snake
ADYEWV4V7P61J,F,english,6,35,14,huge,elephant
ADYEWV4V7P61J,F,english,6,35,15,slimy,fish
ADYEWV4V7P61J,F,english,6,35,16,dumb,bird
ADYEWV4V7P61J,F,english,6,35,17,fast,lion
ADYEWV4V7P61J,F,english,6,35,18,large,monkey
ADYEWV4V7P61J,F,english,6,35,19,wild,garfai
ADYEWV4V7P61J,F,english,6,35,20,small,spider
ADYEWV4V7P61J,F,english,6,35,21,fat,pig
ADYEWV4V7P61J,F,english,6,35,22,quiet,bear
ADYEWV4V7P61J,F,english,6,35,23,exotic,snake
ADYEWV4V7P61J,F,english,6,35,24,slow,turtle
ADYEWV4V7P61J,F,english,6,35,25,noisy,bird
ADYEWV4V7P61J,F,english,6,35,26,funny,monkey
ADYEWV4V7P61J,F,english,6,35,27,ferocious,tiget
ADYEWV4V7P61J,F,english,6,35,28,smart,dog
AQIRBIW11DAM1,F,english,0,35,1,majestic,whales
AQIRBIW11DAM1,F,english,0,35,2,quiet,giraffe
AQIRBIW11DAM1,F,english,0,35,3,heavy,hippo
AQIRBIW11DAM1,F,english,0,35,4,big,dinosaur
AQIRBIW11DAM1,F,english,0,35,5,free,birds
AQIRBIW11DAM1,F,english,0,35,6,wet,aligator
AQIRBIW11DAM1,F,english,0,35,7,cold,bear
AQIRBIW11DAM1,F,english,0,35,8,independent,lion
AQIRBIW11DAM1,F,english,0,35,9,noisy,elephant
AQIRBIW11DAM1,F,english,0,35,10,dirty,roaches
AQIRBIW11DAM1,F,english,0,35,11,smart,toucan
AQIRBIW11DAM1,F,english,0,35,12,pretty,peacock
AQIRBIW11DAM1,F,english,0,35,13,soft,panda
AQIRBIW11DAM1,F,english,0,35,14,wooly,mamouth
AQIRBIW11DAM1,F,english,0,35,15,scaly,lizard
AQIRBIW11DAM1,F,english,0,35,16,quacking,duck
AQIRBIW11DAM1,F,english,0,35,17,fast,kangaroo
AQIRBIW11DAM1,F,english,0,35,18,large,tiger
AQIRBIW11DAM1,F,english,0,35,19,slow,turtle
AQIRBIW11DAM1,F,english,0,35,20,strong,couger
AQIRBIW11DAM1,F,english,0,35,21,sly,fox
AQIRBIW11DAM1,F,english,0,35,22,slimy,fish
AQIRBIW11DAM1,F,english,0,35,23,cute,cat
AQIRBIW11DAM1,F,english,0,35,24,lazy,horse
AQIRBIW11DAM1,F,english,0,35,25,ferocious,beast
AQIRBIW11DAM1,F,english,0,35,26,huge,shark
AQIRBIW11DAM1,F,english,0,35,27,wise,monkey
AQIRBIW11DAM1,F,english,0,35,28,annoying,parrot
APWVBE7O5Q4MY,F,English,0,35,1,beautiful,horse
APWVBE7O5Q4MY,F,English,0,35,2,graceful,bird
APWVBE7O5Q4MY,F,English,0,35,3,fast,cheetah
APWVBE7O5Q4MY,F,English,0,35,4,wise,orangutan
APWVBE7O5Q4MY,F,English,0,35,5,loud,donkey
APWVBE7O5Q4MY,F,English,0,35,6,large,elephant
APWVBE7O5Q4MY,F,English,0,35,7,bouncy,kangaroo
APWVBE7O5Q4MY,F,English,0,35,8,furry,dog
APWVBE7O5Q4MY,F,English,0,35,9,busy,cat
APWVBE7O5Q4MY,F,English,0,35,10,smart,monkey
APWVBE7O5Q4MY,F,English,0,35,11,quacking,duck
APWVBE7O5Q4MY,F,English,0,35,12,scary,lion
APWVBE7O5Q4MY,F,English,0,35,13,hungry,panda
APWVBE7O5Q4MY,F,English,0,35,14,friendly,dog
APWVBE7O5Q4MY,F,English,0,35,15,dumb,buffalo
APWVBE7O5Q4MY,F,English,0,35,16,happy,goat
APWVBE7O5Q4MY,F,English,0,35,17,nocturnal,bat
APWVBE7O5Q4MY,F,English,0,35,18,dangerous,bobcat
APWVBE7O5Q4MY,F,English,0,35,19,wild,hyena
APWVBE7O5Q4MY,F,English,0,35,20,fluffy,cat
APWVBE7O5Q4MY,F,English,0,35,21,ferocious,lion
APWVBE7O5Q4MY,F,English,0,35,22,huge,elephant
APWVBE7O5Q4MY,F,English,0,35,23,blind,anteater
APWVBE7O5Q4MY,F,English,0,35,24,noisy,guinea pig
APWVBE7O5Q4MY,F,English,0,35,25,fierce,wild boar
APWVBE7O5Q4MY,F,English,0,35,26,independent,mountain lion
APWVBE7O5Q4MY,F,English,0,35,27,striped,zebra
APWVBE7O5Q4MY,F,English,0,35,28,dirty,pig
A2XXE5GZ5IL2DN,M,English,4,35,1,cold,penguin
A2XXE5GZ5IL2DN,M,English,4,35,2,exotic,flamingo
A2XXE5GZ5IL2DN,M,English,4,35,3,scaly,gila monster
A2XXE5GZ5IL2DN,M,English,4,35,4,wet,fish
A2XXE5GZ5IL2DN,M,English,4,35,5,fast,sparrow
A2XXE5GZ5IL2DN,M,English,4,35,6,dangerous,bear
A2XXE5GZ5IL2DN,M,English,4,35,7,slimy,slug
A2XXE5GZ5IL2DN,M,English,4,35,8,blind,mole
A2XXE5GZ5IL2DN,M,English,4,35,9,majestic,eagle
A2XXE5GZ5IL2DN,M,English,4,35,10,wooly,sheep
A2XXE5GZ5IL2DN,M,English,4,35,11,playful,dog
A2XXE5GZ5IL2DN,M,English,4,35,12,smart,cat
A2XXE5GZ5IL2DN,M,English,4,35,13,annoying,rabbit
A2XXE5GZ5IL2DN,M,English,4,35,14,noisy,elephant
A2XXE5GZ5IL2DN,M,English,4,35,15,free,lion
A2XXE5GZ5IL2DN,M,English,4,35,16,bouncy,kangaroo
A2XXE5GZ5IL2DN,M,English,4,35,17,dirty,pig
A2XXE5GZ5IL2DN,M,English,4,35,18,slow,sloth
A2XXE5GZ5IL2DN,M,English,4,35,19,soft,koala
A2XXE5GZ5IL2DN,M,English,4,35,20,dumb,mule
A2XXE5GZ5IL2DN,M,English,4,35,21,furry,llama
A2XXE5GZ5IL2DN,M,English,4,35,22,huge,whale
A2XXE5GZ5IL2DN,M,English,4,35,23,wise,owl
A2XXE5GZ5IL2DN,M,English,4,35,24,mean,goose
A2XXE5GZ5IL2DN,M,English,4,35,25,quiet,mouse
A2XXE5GZ5IL2DN,M,English,4,35,26,strong,gorilla
A2XXE5GZ5IL2DN,M,English,4,35,27,small,frog
A2XXE5GZ5IL2DN,M,English,4,35,28,quacking,duck
A1I29LCZ5N91PB,M,English,6,55,1,mean,badger
A1I29LCZ5N91PB,M,English,6,55,2,slow,sloth
A1I29LCZ5N91PB,M,English,6,55,3,noisy,dog
A1I29LCZ5N91PB,M,English,6,55,4,soft,koala
A1I29LCZ5N91PB,M,English,6,55,5,smart,gorilla
A1I29LCZ5N91PB,M,English,6,55,6,annoying,cat
A1I29LCZ5N91PB,M,English,6,55,7,bouncy,kangaroo
A1I29LCZ5N91PB,M,English,6,55,8,friendly,dolphin
A1I29LCZ5N91PB,M,English,6,55,9,blind,bat
A1I29LCZ5N91PB,M,English,6,55,10,strong,orangutan
A1I29LCZ5N91PB,M,English,6,55,11,smelly,skunk
A1I29LCZ5N91PB,M,English,6,55,12,loud,elephant
A1I29LCZ5N91PB,M,English,6,55,13,lazy,cat
A1I29LCZ5N91PB,M,English,6,55,14,quacking,duck
A1I29LCZ5N91PB,M,English,6,55,15,huge,whale
A1I29LCZ5N91PB,M,English,6,55,16,heavy,hippopatamus
A1I29LCZ5N91PB,M,English,6,55,17,big,giraffe
A1I29LCZ5N91PB,M,English,6,55,18,sly,fox
A1I29LCZ5N91PB,M,English,6,55,19,dumb,ox
A1I29LCZ5N91PB,M,English,6,55,20,independent,cat
A1I29LCZ5N91PB,M,English,6,55,21,small,flea
A1I29LCZ5N91PB,M,English,6,55,22,wild,lion
A1I29LCZ5N91PB,M,English,6,55,23,nocturnal,owl
A1I29LCZ5N91PB,M,English,6,55,24,furry,rabbit
A1I29LCZ5N91PB,M,English,6,55,25,free,shark
A1I29LCZ5N91PB,M,English,6,55,26,jumpy,monkey
A1I29LCZ5N91PB,M,English,6,55,27,wooly,sheep
A1I29LCZ5N91PB,M,English,6,55,28,fluffy,rabbit
A1R3S4GZ4P7FBO,F,English,6,45,1,friendly,dog
A1R3S4GZ4P7FBO,F,English,6,45,2,dumb,turkey
A1R3S4GZ4P7FBO,F,English,6,45,3,slow,sloth
A1R3S4GZ4P7FBO,F,English,6,45,4,slimy,snail
A1R3S4GZ4P7FBO,F,English,6,45,5,wet,fish
A1R3S4GZ4P7FBO,F,English,6,45,6,huge,elephant
A1R3S4GZ4P7FBO,F,English,6,45,7,exotic,tiger
A1R3S4GZ4P7FBO,F,English,6,45,8,cute,koala
A1R3S4GZ4P7FBO,F,English,6,45,9,ferocious,lion
A1R3S4GZ4P7FBO,F,English,6,45,10,sly,fox
A1R3S4GZ4P7FBO,F,English,6,45,11,fierce,crocodile
A1R3S4GZ4P7FBO,F,English,6,45,12,wild,hare
A1R3S4GZ4P7FBO,F,English,6,45,13,pretty,butterfly
A1R3S4GZ4P7FBO,F,English,6,45,14,cold,polar bear
A1R3S4GZ4P7FBO,F,English,6,45,15,busy,bee
A1R3S4GZ4P7FBO,F,English,6,45,16,striped,zebra
A1R3S4GZ4P7FBO,F,English,6,45,17,loyal,dog
A1R3S4GZ4P7FBO,F,English,6,45,18,fast,cheetah
A1R3S4GZ4P7FBO,F,English,6,45,19,independent,cat
A1R3S4GZ4P7FBO,F,English,6,45,20,quacking,duck
A1R3S4GZ4P7FBO,F,English,6,45,21,beautiful,deer
A1R3S4GZ4P7FBO,F,English,6,45,22,happy,lamb
A1R3S4GZ4P7FBO,F,English,6,45,23,majestic,siberian tiger
A1R3S4GZ4P7FBO,F,English,6,45,24,soft,bunny
A1R3S4GZ4P7FBO,F,English,6,45,25,noisy,howler monkey
A1R3S4GZ4P7FBO,F,English,6,45,26,playful,dolphin
A1R3S4GZ4P7FBO,F,English,6,45,27,small,ladybug
A1R3S4GZ4P7FBO,F,English,6,45,28,annoying,monkey
A1Q9KDI5DHPHU4,M,English,0,25,1,annoying,monkey
A1Q9KDI5DHPHU4,M,English,0,25,2,heavy,elephant
A1Q9KDI5DHPHU4,M,English,0,25,3,dumb,sloth
A1Q9KDI5DHPHU4,M,English,0,25,4,busy,bee
A1Q9KDI5DHPHU4,M,English,0,25,5,sly,fox
A1Q9KDI5DHPHU4,M,English,0,25,6,strong,lion
A1Q9KDI5DHPHU4,M,English,0,25,7,fierce,wolf
A1Q9KDI5DHPHU4,M,English,0,25,8,cute,cat
A1Q9KDI5DHPHU4,M,English,0,25,9,hungry,hippo
A1Q9KDI5DHPHU4,M,English,0,25,10,jumpy,kangaroo 
A1Q9KDI5DHPHU4,M,English,0,25,11,graceful,swan
A1Q9KDI5DHPHU4,M,English,0,25,12,mean,duck
A1Q9KDI5DHPHU4,M,English,0,25,13,majestic,tiger
A1Q9KDI5DHPHU4,M,English,0,25,14,soft,koala
A1Q9KDI5DHPHU4,M,English,0,25,15,loud,bear
A1Q9KDI5DHPHU4,M,English,0,25,16,smart,otter
A1Q9KDI5DHPHU4,M,English,0,25,17,striped,zebra
A1Q9KDI5DHPHU4,M,English,0,25,18,noisy,bear
A1Q9KDI5DHPHU4,M,English,0,25,19,slimy,eel
A1Q9KDI5DHPHU4,M,English,0,25,20,nocturnal,owl
A1Q9KDI5DHPHU4,M,English,0,25,21,wild,bobcat
A1Q9KDI5DHPHU4,M,English,0,25,22,dirty,worm
A1Q9KDI5DHPHU4,M,English,0,25,23,scary,bat
A1Q9KDI5DHPHU4,M,English,0,25,24,furry,bear
A1Q9KDI5DHPHU4,M,English,0,25,25,beautiful,peacock
A1Q9KDI5DHPHU4,M,English,0,25,26,scaly,lizard
A1Q9KDI5DHPHU4,M,English,0,25,27,ferocious,lion
A1Q9KDI5DHPHU4,M,English,0,25,28,friendly,dog
A3NLI62ZXQZTY6,F,English,4,66,1,annoying,dog
A3NLI62ZXQZTY6,F,English,4,66,2,wise,owl
A3NLI62ZXQZTY6,F,English,4,66,3,wet,seal
A3NLI62ZXQZTY6,F,English,4,66,4,soft,cat
A3NLI62ZXQZTY6,F,English,4,66,5,hungry,wolf
A3NLI62ZXQZTY6,F,English,4,66,6,exotic,snake
A3NLI62ZXQZTY6,F,English,4,66,7,playful,frog
A3NLI62ZXQZTY6,F,English,4,66,8,scary,tiger
A3NLI62ZXQZTY6,F,English,4,66,9,fast,cheetah
A3NLI62ZXQZTY6,F,English,4,66,10,fierce,lion
A3NLI62ZXQZTY6,F,English,4,66,11,big,elephant
A3NLI62ZXQZTY6,F,English,4,66,12,free,zebra
A3NLI62ZXQZTY6,F,English,4,66,13,noisy,monkey
A3NLI62ZXQZTY6,F,English,4,66,14,wild,gorilla
A3NLI62ZXQZTY6,F,English,4,66,15,huge,hippotomus
A3NLI62ZXQZTY6,F,English,4,66,16,sly,fox
A3NLI62ZXQZTY6,F,English,4,66,17,loyal,swan
A3NLI62ZXQZTY6,F,English,4,66,18,beautiful,giraffe
A3NLI62ZXQZTY6,F,English,4,66,19,lazy,sloth
A3NLI62ZXQZTY6,F,English,4,66,20,cold,penquin
A3NLI62ZXQZTY6,F,English,4,66,21,quiet,horse
A3NLI62ZXQZTY6,F,English,4,66,22,large,rhino
A3NLI62ZXQZTY6,F,English,4,66,23,dangerous,shark
A3NLI62ZXQZTY6,F,English,4,66,24,slimy,octopus
A3NLI62ZXQZTY6,F,English,4,66,25,graceful,flamingo
A3NLI62ZXQZTY6,F,English,4,66,26,nocturnal,bat
A3NLI62ZXQZTY6,F,English,4,66,27,blind,mole
A3NLI62ZXQZTY6,F,English,4,66,28,mean,hog
A1S5W9N861BFLD,M,English,6,55,1,scary,hiena
A1S5W9N861BFLD,M,English,6,55,2,independent,cat
A1S5W9N861BFLD,M,English,6,55,3,heavy,hippo
A1S5W9N861BFLD,M,English,6,55,4,soft,rabbit
A1S5W9N861BFLD,M,English,6,55,5,beautiful,peacock
A1S5W9N861BFLD,M,English,6,55,6,annoying,chiwawa
A1S5W9N861BFLD,M,English,6,55,7,quiet,mouse
A1S5W9N861BFLD,M,English,6,55,8,graceful,gazelle
A1S5W9N861BFLD,M,English,6,55,9,noisy,dog
A1S5W9N861BFLD,M,English,6,55,10,slimy,tadpole
A1S5W9N861BFLD,M,English,6,55,11,blind,bat
A1S5W9N861BFLD,M,English,6,55,12,large,elephant
A1S5W9N861BFLD,M,English,6,55,13,happy,dog
A1S5W9N861BFLD,M,English,6,55,14,exotic,cockatoo
A1S5W9N861BFLD,M,English,6,55,15,cute,puppy
