workerid,gender,age,income,categoryID,order,animal,name,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
A3EBA6G9AG7CO9,M,25,4,18,9,horse,Daniel,0.325,0.3,0.725,0.7,0.3,0.7,0.775,0.775,0.25,0.325,0.375,0.35,0.65,0.475,0.35,0.3
A3EBA6G9AG7CO9,M,25,4,19,10,kangaroo,Jake,0.325,0.25,0.325,0.675,0.55,0.525,0.475,0.325,0.375,0.5,0.325,0.45,0.65,0.7,0.675,0.575
A3EBA6G9AG7CO9,M,25,4,20,11,lion,Alex,0.35,0.6,0.7,0.375,0.7,0.4,0.725,0.45,0.325,0.3,0.325,0.325,0.275,0.35,0.7,0.7
A3EBA6G9AG7CO9,M,25,4,27,12,shark,Ivan,0.425,0.35,0.7,0.375,0.5,0.425,0.725,0.725,0.35,0.725,0.725,0.45,0.575,0.425,0.675,0.65
A3EBA6G9AG7CO9,M,25,4,4,13,bee,Nathan,0.35,0.325,0.65,0.65,0.5,0.325,0.275,0.3,0.475,0.6,0.675,0.325,0.3,0.625,0.275,0.25
A3EBA6G9AG7CO9,M,25,4,8,14,cow,Frank,0.3,0.65,0.475,0.65,0.575,0.625,0.3,0.275,0.45,0.55,0.525,0.675,0.425,0.325,0.275,0.725
A3EBA6G9AG7CO9,M,25,4,26,15,rabbit,Zach,0.4,0.375,0.2,0.675,0.375,0.3,0.25,0.675,0.35,0.25,0.525,0.375,0.65,0.375,0.175,0.325
A3EBA6G9AG7CO9,M,25,4,6,16,buffalo,Jeff,0.3,0.425,0.675,0.65,0.425,0.275,0.25,0.65,0.675,0.675,0.65,0.55,0.6,0.575,0.575,0.65
A25SGBOJZLYBJO,M,17,4,12,1,elephant,Daniel,0.95,0,0,0,0.975,0,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,17,2,goose,Bob,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,15,3,frog,Frank,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,10,4,dolphin,George,1,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,2,5,bat,Quinn,0.925,0,1,0,0.975,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,6,6,buffalo,Charles,1,0.15,0.025,0.05,0.7,0.05,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,27,7,shark,Winston,0.975,0.025,0,0.05,0.05,0.05,0.025,0.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,26,8,rabbit,Zach,0.95,0.025,0.025,0.025,0.8,0.75,0.05,0.025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,32,9,zebra,Luke,0.975,0.95,0.925,0.95,0.025,0.025,0.025,0.025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,3,10,bear,Jake,1,0.925,0.95,0.925,0.95,0.925,0.85,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,28,11,sheep,Matt,0.975,0.075,0.975,0.025,0.975,0.025,0.975,0.025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,29,12,tiger,Owen,0.975,0.05,0.975,0.025,0.025,0.05,0.05,0.05,0,0.025,0,0.025,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,22,13,owl,Barry,0,0,0,0,0.95,0.975,0.975,0.975,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,13,14,fish,Henry,0.975,0,0.95,0,0.95,0.05,0.925,0.025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,21,15,monkey,Robert,0.95,0.975,0.025,0.025,0.95,0.975,0,0.025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A25SGBOJZLYBJO,M,17,4,23,16,ox,Tom,0.95,0.025,0.975,0,0.7,0.6,0.55,0.575,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
