workerid,gender,age,income,categoryID,order,animal,f1,f2,f3,f1prob_animal,f2prob_animal,f3prob_animal,f1prob_person,f2prob_person,f3prob_person
AGPBP85B17VXL,M,25,6,20,5,lion,scary,strong,ferocious,0.725,0.925,0.75,0.275,0.3,0.5
AGPBP85B17VXL,M,25,6,30,6,whale,large,graceful,majestic,0.925,0.725,0.5,0.275,0.525,0.5
AGPBP85B17VXL,M,25,6,9,7,dog,loyal,friendly,happy,0.95,0.95,0.95,0.275,0.5,0.5
AGPBP85B17VXL,M,25,6,29,8,tiger,striped,fierce,scary,0.725,0.725,0.95,0.5,0.3,0.075
AGPBP85B17VXL,M,25,6,16,9,goat,funny,hungry,loud,0,0.725,1,0.5,0.05,0.3
AGPBP85B17VXL,M,25,6,2,10,bat,scary,blind,nocturnal,0.7,0.325,0.5,0.025,0,0.075
AGPBP85B17VXL,M,25,6,3,11,bear,scary,big,fierce,0.725,0.95,0.5,0.05,0.5,0.3
AGPBP85B17VXL,M,25,6,17,12,goose,loud,mean,annoying,0.725,0.7,1,0.25,0.25,0.2
AGPBP85B17VXL,M,25,6,26,13,rabbit,fast,furry,cute,0.975,0.925,0.95,0.3,0,0.725
AGPBP85B17VXL,M,25,6,12,14,elephant,huge,smart,heavy,0.975,0.725,0.975,0.3,0.725,0.075
AGPBP85B17VXL,M,25,6,31,15,wolf,scary,mean,angry,0.95,0.95,0.95,0.025,0.075,0.05
AGPBP85B17VXL,M,25,6,5,16,bird,small,graceful,free,0.95,0.75,0.975,0.3,0.725,0.925
AGPBP85B17VXL,M,25,6,18,17,horse,fast,strong,beautiful,0.95,0.7,0.475,0.725,0.5,0.5
AGPBP85B17VXL,M,25,6,6,18,buffalo,big,strong,wild,0.5,0.5,0.5,0.275,0.275,0.275
AGPBP85B17VXL,M,25,6,10,19,dolphin,smart,friendly,playful,0.925,0.95,0.925,0.525,0.5,0.5
AGPBP85B17VXL,M,25,6,24,20,penguin,cold,cute,funny,0.975,0.925,0.5,0.275,0.725,0.7
AGPBP85B17VXL,M,25,6,15,21,frog,slimy,noisy,jumpy,0.3,0.7,0.95,0.275,0.5,0.025
AGPBP85B17VXL,M,25,6,14,22,fox,sly,smart,pretty,0.725,0.725,0.95,0.275,0.55,0.5
AGPBP85B17VXL,M,25,6,19,23,kangaroo,jumpy,bouncy,cute,1,0.95,0.7,0.05,0.05,0.5
AGPBP85B17VXL,M,25,6,11,24,duck,loud,cute,quacking,0.7,0.925,0.95,0.5,0.5,0.025
AGPBP85B17VXL,M,25,6,27,25,shark,scary,mean,dangerous,0.95,0.925,0.925,0.3,0.3,0.3
AGPBP85B17VXL,M,25,6,7,26,cat,independent,lazy,soft,0.975,0.025,0.9,0.7,0.325,0.3
AGPBP85B17VXL,M,25,6,23,27,ox,strong,big,slow,0.7,0.95,0.7,0.725,0.7,0.275
AGPBP85B17VXL,M,25,6,32,28,zebra,striped,exotic,fast,0.95,0.725,0.275,0.05,0.025,0.7
AGPBP85B17VXL,M,25,6,21,29,monkey,funny,smart,playful,0.05,0.075,0.075,0.5,0.5,0.5
AGPBP85B17VXL,M,25,6,28,30,sheep,wooly,fluffy,dumb,0.7,0.725,0.925,0.325,0.3,0.3
AGPBP85B17VXL,M,25,6,4,31,bee,busy,small,angry,0.275,0.95,0.95,0.5,0.025,0.3
AGPBP85B17VXL,M,25,6,13,32,fish,scaly,wet,smelly,0.7,0.9,0.5,0.5,0.075,0.5
A1ZXM103FWBE75,F,45,4,10,1,dolphin,smart,friendly,playful,1,1,1,0.675,0.575,0.45
A1ZXM103FWBE75,F,45,4,11,2,duck,loud,cute,quacking,0.675,0.775,1,0.575,0.5,0.225
A1ZXM103FWBE75,F,45,4,20,3,lion,scary,strong,ferocious,0.925,1,0.9,0.45,0.6,0.175
A1ZXM103FWBE75,F,45,4,15,4,frog,slimy,noisy,jumpy,0.5,0.825,1,0,0.55,0.55
A1ZXM103FWBE75,F,45,4,12,5,elephant,huge,smart,heavy,1,1,1,0.375,0.7,0.575
A1ZXM103FWBE75,F,45,4,22,6,owl,wise,quiet,nocturnal,1,0.8,1,0.575,0.5,0.2
A1ZXM103FWBE75,F,45,4,21,7,monkey,funny,smart,playful,1,1,1,0.65,0.65,0.425
A1ZXM103FWBE75,F,45,4,5,8,bird,small,graceful,free,0.75,1,0.75,0.375,0.425,0.975
A1ZXM103FWBE75,F,45,4,1,9,ant,small,strong,busy,1,1,1,0.425,0.675,0.65
A1ZXM103FWBE75,F,45,4,26,10,rabbit,fast,furry,cute,1,1,1,0.55,0,0.525
A1ZXM103FWBE75,F,45,4,27,11,shark,scary,mean,dangerous,1,1,1,0.4,0.375,0.375
A1ZXM103FWBE75,F,45,4,9,12,dog,loyal,friendly,happy,1,1,1,0.725,0.675,0.75
A1ZXM103FWBE75,F,45,4,28,13,sheep,wooly,fluffy,dumb,1,1,1,0,0,0.45
A1ZXM103FWBE75,F,45,4,4,14,bee,busy,small,angry,1,1,1,0.7,0.45,0.425
A1ZXM103FWBE75,F,45,4,23,15,ox,strong,big,slow,1,1,1,0.625,0.625,0.475
A1ZXM103FWBE75,F,45,4,3,16,bear,scary,big,fierce,1,1,1,0.45,0.525,0.325
A1ZXM103FWBE75,F,45,4,7,17,cat,independent,lazy,soft,1,1,1,0.7,0.375,0
A1ZXM103FWBE75,F,45,4,6,18,buffalo,big,strong,wild,1,1,1,0.55,0.55,0.225
A1ZXM103FWBE75,F,45,4,24,19,penguin,cold,cute,funny,1,1,1,0.25,0.525,0.625
A1ZXM103FWBE75,F,45,4,13,20,fish,scaly,wet,smelly,1,1,1,0,0.15,0.325
A1ZXM103FWBE75,F,45,4,2,21,bat,scary,blind,nocturnal,1,1,1,0.45,0.375,0.275
A1ZXM103FWBE75,F,45,4,19,22,kangaroo,jumpy,bouncy,cute,1,1,1,0.325,0.25,0.475
A1ZXM103FWBE75,F,45,4,32,23,zebra,striped,exotic,fast,1,1,1,0,0.35,0.55
A1ZXM103FWBE75,F,45,4,31,24,wolf,scary,mean,angry,1,1,1,0.425,0.425,0.475
A1ZXM103FWBE75,F,45,4,30,25,whale,large,graceful,majestic,1,1,1,0.525,0.45,0.375
A1ZXM103FWBE75,F,45,4,17,26,goose,loud,mean,annoying,1,1,1,0.525,0.5,0.45
A1ZXM103FWBE75,F,45,4,25,27,pig,dirty,fat,smelly,1,1,1,0.475,0.45,0.45
A1ZXM103FWBE75,F,45,4,29,28,tiger,striped,fierce,scary,1,1,1,0,0.375,0.45
A1ZXM103FWBE75,F,45,4,14,29,fox,sly,smart,pretty,1,1,1,0.55,0.6,0.45
A1ZXM103FWBE75,F,45,4,18,30,horse,fast,strong,beautiful,1,1,1,0.525,0.55,0.575
A1ZXM103FWBE75,F,45,4,16,31,goat,funny,hungry,loud,1,1,1,0.575,0.7,0.6
A1ZXM103FWBE75,F,45,4,8,32,cow,fat,lazy,dumb,1,1,1,0.45,0.475,0.5
A1JHIE8ZWVPWNW,F,35,8,25,1,pig,dirty,fat,smelly,0.725,0.95,0.75,0.3,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,31,2,wolf,scary,mean,angry,0.7,0.725,0.275,0.275,0.5,0.5
A1JHIE8ZWVPWNW,F,35,8,13,3,fish,scaly,wet,smelly,1,1,1,0,0.125,0.5
A1JHIE8ZWVPWNW,F,35,8,3,4,bear,scary,big,fierce,1,1,1,0.3,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,12,5,elephant,huge,smart,heavy,1,1,1,0.5,0.725,0.5
A1JHIE8ZWVPWNW,F,35,8,32,6,zebra,striped,exotic,fast,1,1,0.8,0,0.275,0.725
A1JHIE8ZWVPWNW,F,35,8,24,7,penguin,cold,cute,funny,0.7,0.825,0.5,0.275,0.5,0.7
A1JHIE8ZWVPWNW,F,35,8,4,8,bee,busy,small,angry,1,1,0.275,0.725,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,30,9,whale,large,graceful,majestic,1,1,1,0.7,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,2,10,bat,scary,blind,nocturnal,0.275,0.275,1,0.275,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,20,11,lion,scary,strong,ferocious,1,1,1,0.275,0.7,0.275
A1JHIE8ZWVPWNW,F,35,8,18,12,horse,fast,strong,beautiful,1,1,1,0.7,0.7,0.3
A1JHIE8ZWVPWNW,F,35,8,28,13,sheep,wooly,fluffy,dumb,1,1,0.725,0.05,0.05,0.5
A1JHIE8ZWVPWNW,F,35,8,11,14,duck,loud,cute,quacking,0.725,1,1,0.725,0.5,0
A1JHIE8ZWVPWNW,F,35,8,1,15,ant,small,strong,busy,1,1,1,0.5,0.725,0.7
A1JHIE8ZWVPWNW,F,35,8,26,16,rabbit,fast,furry,cute,1,1,1,0.725,0.05,0.5
A1JHIE8ZWVPWNW,F,35,8,8,17,cow,fat,lazy,dumb,0.95,0.725,0.5,0.725,0.7,0.5
A1JHIE8ZWVPWNW,F,35,8,7,18,cat,independent,lazy,soft,1,1,1,0.7,0.7,0.275
A1JHIE8ZWVPWNW,F,35,8,15,19,frog,slimy,noisy,jumpy,0.5,0.725,1,0.05,0.725,0.075
A1JHIE8ZWVPWNW,F,35,8,6,20,buffalo,big,strong,wild,1,1,1,0.725,0.725,0.025
A1JHIE8ZWVPWNW,F,35,8,10,21,dolphin,smart,friendly,playful,1,1,1,0.725,0.725,0.5
A1JHIE8ZWVPWNW,F,35,8,14,22,fox,sly,smart,pretty,1,1,1,0.7,0.725,0.075
A1JHIE8ZWVPWNW,F,35,8,19,23,kangaroo,jumpy,bouncy,cute,1,1,1,0.075,0.075,0.5
A1JHIE8ZWVPWNW,F,35,8,17,24,goose,loud,mean,annoying,1,0.725,0.725,0.7,0.5,0.5
A1JHIE8ZWVPWNW,F,35,8,29,25,tiger,striped,fierce,scary,1,1,1,0,0.275,0.275
A1JHIE8ZWVPWNW,F,35,8,22,26,owl,wise,quiet,nocturnal,0.7,0.725,1,0.725,0.725,0.275
A1JHIE8ZWVPWNW,F,35,8,21,27,monkey,funny,smart,playful,0.925,0.925,0.925,0.725,0.725,0.725
A1JHIE8ZWVPWNW,F,35,8,23,28,ox,strong,big,slow,1,1,1,0.7,0.725,0.725
A1JHIE8ZWVPWNW,F,35,8,9,29,dog,loyal,friendly,happy,1,0.825,0.825,0.725,0.725,0.725
A1JHIE8ZWVPWNW,F,35,8,27,30,shark,scary,mean,dangerous,1,1,1,0.3,0.5,0.275
A1JHIE8ZWVPWNW,F,35,8,16,31,goat,funny,hungry,loud,1,0.925,0.925,0.725,0.725,0.5
A1JHIE8ZWVPWNW,F,35,8,5,32,bird,small,graceful,free,1,1,0.525,0.5,0.7,0.7
AVH6R0A6B8NS,M,45,10,26,1,rabbit,fast,furry,cute,1,0.725,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,8,2,cow,fat,lazy,dumb,0.725,0.725,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,25,3,pig,dirty,fat,smelly,0.725,0.6,0.6,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,19,4,kangaroo,jumpy,bouncy,cute,0.6,0.725,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,23,5,ox,strong,big,slow,1,0.825,0.825,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,1,6,ant,small,strong,busy,1,1,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,29,7,tiger,striped,fierce,scary,0.6,0.5,0.6,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,4,8,bee,busy,small,angry,0.725,1,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,30,9,whale,large,graceful,majestic,0.925,0.6,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,31,10,wolf,scary,mean,angry,0.275,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,10,11,dolphin,smart,friendly,playful,0.725,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,9,12,dog,loyal,friendly,happy,0.725,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,16,13,goat,funny,hungry,loud,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,6,14,buffalo,big,strong,wild,0.725,0.725,0.275,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,21,15,monkey,funny,smart,playful,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,15,16,frog,slimy,noisy,jumpy,0.725,0.5,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,3,17,bear,scary,big,fierce,0.5,0.725,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,28,18,sheep,wooly,fluffy,dumb,0.625,0.625,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,27,19,shark,scary,mean,dangerous,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,13,20,fish,scaly,wet,smelly,0.725,1,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,18,21,horse,fast,strong,beautiful,0.725,0.725,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,14,22,fox,sly,smart,pretty,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,24,23,penguin,cold,cute,funny,0.6,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,2,24,bat,scary,blind,nocturnal,0.5,0.725,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,20,25,lion,scary,strong,ferocious,0.5,0.725,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,7,26,cat,independent,lazy,soft,0.5,0.5,0.6,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,11,27,duck,loud,cute,quacking,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,22,28,owl,wise,quiet,nocturnal,0.5,0.5,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,32,29,zebra,striped,exotic,fast,0.725,0.5,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,17,30,goose,loud,mean,annoying,0.5,0.5,0.5,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,12,31,elephant,huge,smart,heavy,0.725,0.5,0.725,0.5,0.5,0.5
AVH6R0A6B8NS,M,45,10,5,32,bird,small,graceful,free,0.6,0.5,0.5,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,3,1,bear,scary,big,fierce,0.725,0.925,0.7,0.5,0.5,0.525
AJEYVMEV87SGN,F,65,4,10,2,dolphin,smart,friendly,playful,0.85,0.8,0.875,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,19,3,kangaroo,jumpy,bouncy,cute,0.925,0.925,0.775,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,12,4,elephant,huge,smart,heavy,0.925,0.7,0.95,0.5,0.5,0.55
AJEYVMEV87SGN,F,65,4,20,5,lion,scary,strong,ferocious,0.8,0.925,0.9,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,26,6,rabbit,fast,furry,cute,0.65,0.8,0.575,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,30,7,whale,large,graceful,majestic,0.825,0.8,0.925,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,14,8,fox,sly,smart,pretty,0.65,0.65,0.7,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,13,9,fish,scaly,wet,smelly,0.95,0.95,0.725,0.1,0.25,0.325
AJEYVMEV87SGN,F,65,4,4,10,bee,busy,small,angry,0.725,0.95,0.6,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,32,11,zebra,striped,exotic,fast,0.925,0.725,0.65,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,9,12,dog,loyal,friendly,happy,0.675,0.775,0.7,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,31,13,wolf,scary,mean,angry,0.675,0.625,0.625,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,17,14,goose,loud,mean,annoying,0.8,0.775,0.75,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,24,15,penguin,cold,cute,funny,0.8,0.8,0.7,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,21,16,monkey,funny,smart,playful,0.625,0.65,0.7,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,25,17,pig,dirty,fat,smelly,0.55,0.7,0.65,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,11,18,duck,loud,cute,quacking,0.675,0.675,0.8,0.5,0.5,0.225
AJEYVMEV87SGN,F,65,4,16,19,goat,funny,hungry,loud,0.425,0.7,0.6,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,27,20,shark,scary,mean,dangerous,0.675,0.65,0.75,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,22,21,owl,wise,quiet,nocturnal,0.375,0.75,0.9,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,2,22,bat,scary,blind,nocturnal,0.35,0.35,0.9,0.275,0.275,0.275
AJEYVMEV87SGN,F,65,4,5,23,bird,small,graceful,free,0.625,0.7,0.7,0.5,0.5,0.65
AJEYVMEV87SGN,F,65,4,8,24,cow,fat,lazy,dumb,0.45,0.45,0.425,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,6,25,buffalo,big,strong,wild,0.85,0.825,0.925,0.5,0.5,0.375
AJEYVMEV87SGN,F,65,4,29,26,tiger,striped,fierce,scary,0.925,0.85,0.8,0.075,0.5,0.5
AJEYVMEV87SGN,F,65,4,15,27,frog,slimy,noisy,jumpy,0.625,0.575,0.725,0.075,0.5,0.5
AJEYVMEV87SGN,F,65,4,7,28,cat,independent,lazy,soft,0.825,0.55,0.875,0.5,0.425,0.275
AJEYVMEV87SGN,F,65,4,1,29,ant,small,strong,busy,0.925,0.9,0.9,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,23,30,ox,strong,big,slow,0.9,0.9,0.75,0.5,0.5,0.5
AJEYVMEV87SGN,F,65,4,18,31,horse,fast,strong,beautiful,0.575,0.675,0.7,0.5,0.5,0.45
AJEYVMEV87SGN,F,65,4,28,32,sheep,wooly,fluffy,dumb,0.875,0.75,0.75,0.075,0.225,0.5
A1Z8EJOEEHKUR6,M,35,6,20,1,lion,scary,strong,ferocious,0.7,0.875,0.925,0,0.05,0
A1Z8EJOEEHKUR6,M,35,6,15,2,frog,slimy,noisy,jumpy,0.325,0.225,0.75,0.1,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,19,3,kangaroo,jumpy,bouncy,cute,1,1,0.625,0.55,0.575,0.575
A1Z8EJOEEHKUR6,M,35,6,18,4,horse,fast,strong,beautiful,0.95,0.925,0.55,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,28,5,sheep,wooly,fluffy,dumb,1,1,0.6,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,27,6,shark,scary,mean,dangerous,1,0.8,1,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,16,7,goat,funny,hungry,loud,0.3,0.375,0.7,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,3,8,bear,scary,big,fierce,0.7,0.8,0.9,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,30,9,whale,large,graceful,majestic,0.925,0.5,0.625,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,1,10,ant,small,strong,busy,0.85,0.3,0.8,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,21,11,monkey,funny,smart,playful,0.6,0.275,0.875,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,7,12,cat,independent,lazy,soft,0.275,0.275,0.65,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,17,13,goose,loud,mean,annoying,0.6,0.175,0.275,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,26,14,rabbit,fast,furry,cute,0.625,0.8,0.95,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,6,15,buffalo,big,strong,wild,0.35,0.6,0.35,0.5,0.6,0.2
A1Z8EJOEEHKUR6,M,35,6,24,16,penguin,cold,cute,funny,0.6,0.75,0.2,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,2,17,bat,scary,blind,nocturnal,0.25,0.675,0.7,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,22,18,owl,wise,quiet,nocturnal,0.3,0.925,0.675,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,23,19,ox,strong,big,slow,0.675,0.625,0.7,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,11,20,duck,loud,cute,quacking,0.575,0.2,0.85,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,32,21,zebra,striped,exotic,fast,0.8,0.3,0.675,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,31,22,wolf,scary,mean,angry,0.6,0.7,0.9,0.5,0.5,0.5
A1Z8EJOEEHKUR6,M,35,6,4,23,bee,busy,small,angry,0.975,0.6,0.725,0.725,0.3,0.625
A1Z8EJOEEHKUR6,M,35,6,9,24,dog,loyal,friendly,happy,0.725,0.8,0.575,0.6,0.7,0.825
A1Z8EJOEEHKUR6,M,35,6,10,25,dolphin,smart,friendly,playful,0.575,0.75,0.9,0.625,0.75,0.4
A1Z8EJOEEHKUR6,M,35,6,13,26,fish,scaly,wet,smelly,0.9,0.975,0.875,0,0,0
A1Z8EJOEEHKUR6,M,35,6,29,27,tiger,striped,fierce,scary,0.775,0.9,0.675,0,0,0
A1Z8EJOEEHKUR6,M,35,6,12,28,elephant,huge,smart,heavy,0.725,0.225,0.9,0.15,0.625,0.075
A1Z8EJOEEHKUR6,M,35,6,8,29,cow,fat,lazy,dumb,0.525,0.225,0.35,0.075,0.05,0
A1Z8EJOEEHKUR6,M,35,6,14,30,fox,sly,smart,pretty,0.6,0.6,0.675,0,0.5,0.35
A1Z8EJOEEHKUR6,M,35,6,25,31,pig,dirty,fat,smelly,0.675,0.725,0.9,0,0.025,0
A1Z8EJOEEHKUR6,M,35,6,5,32,bird,small,graceful,free,0.75,0.675,1,0.05,0.325,0.4
AK8OWSDP7CRER,M,65,10,20,1,lion,scary,strong,ferocious,0.275,0.7,0.7,0.275,0.5,0.275
AK8OWSDP7CRER,M,65,10,4,2,bee,busy,small,angry,0.725,0.05,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,17,3,goose,loud,mean,annoying,0.725,0.725,0.9,0.5,0.3,0.275
AK8OWSDP7CRER,M,65,10,30,4,whale,large,graceful,majestic,0.95,0.5,0.725,0.5,0.5,0.275
AK8OWSDP7CRER,M,65,10,14,5,fox,sly,smart,pretty,0.725,0.725,0.725,0.3,0.275,0.275
AK8OWSDP7CRER,M,65,10,8,6,cow,fat,lazy,dumb,0.5,0.5,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,28,7,sheep,wooly,fluffy,dumb,0.95,0.5,0.5,0.05,0.05,0.5
AK8OWSDP7CRER,M,65,10,25,8,pig,dirty,fat,smelly,0.5,0.725,0.725,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,21,9,monkey,funny,smart,playful,0.5,0.5,0.725,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,5,10,bird,small,graceful,free,0.5,0.925,0.925,0.5,0.5,0.275
AK8OWSDP7CRER,M,65,10,16,11,goat,funny,hungry,loud,0.5,0.5,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,22,12,owl,wise,quiet,nocturnal,0.725,0.7,0.5,0.5,0.3,0.5
AK8OWSDP7CRER,M,65,10,19,13,kangaroo,jumpy,bouncy,cute,0.725,0.725,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,24,14,penguin,cold,cute,funny,0.5,0.725,0.5,0.5,0.5,0.275
AK8OWSDP7CRER,M,65,10,12,15,elephant,huge,smart,heavy,0.95,0.725,0.95,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,3,16,bear,scary,big,fierce,0.725,0.7,0.925,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,13,17,fish,scaly,wet,smelly,0.95,0.925,0.5,0.25,0.275,0.5
AK8OWSDP7CRER,M,65,10,6,18,buffalo,big,strong,wild,0.725,0.725,0.95,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,2,19,bat,scary,blind,nocturnal,0.725,0.925,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,31,20,wolf,scary,mean,angry,0.75,0.5,0.5,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,29,21,tiger,striped,fierce,scary,0.95,0.95,0.7,0.05,0.5,0.5
AK8OWSDP7CRER,M,65,10,23,22,ox,strong,big,slow,0.725,0.725,0.725,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,7,23,cat,independent,lazy,soft,0.5,0.3,0.3,0.275,0.5,0.275
AK8OWSDP7CRER,M,65,10,1,24,ant,small,strong,busy,0.725,0.5,0.7,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,10,25,dolphin,smart,friendly,playful,0.725,0.7,0.925,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,32,26,zebra,striped,exotic,fast,0.925,0.725,0.625,0.05,0.5,0.5
AK8OWSDP7CRER,M,65,10,18,27,horse,fast,strong,beautiful,0.725,0.5,0.7,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,11,28,duck,loud,cute,quacking,0.7,0.7,0.95,0.5,0.5,0.05
AK8OWSDP7CRER,M,65,10,15,29,frog,slimy,noisy,jumpy,0.475,0.5,0.725,0.275,0.5,0.5
AK8OWSDP7CRER,M,65,10,26,30,rabbit,fast,furry,cute,0.725,0.7,0.725,0.5,0.275,0.5
AK8OWSDP7CRER,M,65,10,9,31,dog,loyal,friendly,happy,0.7,0.7,0.7,0.5,0.5,0.5
AK8OWSDP7CRER,M,65,10,27,32,shark,scary,mean,dangerous,0.725,0.5,0.5,0.5,0.5,0.5
A2S82T5L79VA5E,F,55,6,6,1,buffalo,big,strong,wild,0.95,0.95,0.725,0.5,0.5,0.275
A2S82T5L79VA5E,F,55,6,17,2,goose,loud,mean,annoying,0.7,0.275,0.5,0.5,0.475,0.475
A2S82T5L79VA5E,F,55,6,31,3,wolf,scary,mean,angry,0.75,0.75,0.5,0.275,0.375,0.5
A2S82T5L79VA5E,F,55,6,8,4,cow,fat,lazy,dumb,0.275,0.275,0.275,0.5,0.5,0.5
A2S82T5L79VA5E,F,55,6,1,5,ant,small,strong,busy,0.975,0.975,0.975,0.5,0.5,0.5
A2S82T5L79VA5E,F,55,6,28,6,sheep,wooly,fluffy,dumb,0.7,0.7,0.5,0.275,0.275,0.5
A2S82T5L79VA5E,F,55,6,27,7,shark,scary,mean,dangerous,0.95,0.5,0.75,0.4,0.5,0.4
A2S82T5L79VA5E,F,55,6,25,8,pig,dirty,fat,smelly,0.725,0.725,0.725,0.475,0.5,0.475
A2S82T5L79VA5E,F,55,6,24,9,penguin,cold,cute,funny,0.275,0.7,0.6,0.3,0.5,0.5
A2S82T5L79VA5E,F,55,6,15,10,frog,slimy,noisy,jumpy,0.6,0.25,0.825,0.425,0.5,0.5
A2S82T5L79VA5E,F,55,6,5,11,bird,small,graceful,free,0.7,0.7,0.7,0.5,0.5,0.5
A2S82T5L79VA5E,F,55,6,26,12,rabbit,fast,furry,cute,0.7,0.85,0.55,0.5,0.45,0.5
A2S82T5L79VA5E,F,55,6,20,13,lion,scary,strong,ferocious,0.95,0.95,0.75,0.45,0.5,0.3
