workerid,trial_type,animalID,feature,alternative,utterance,response
20,multi_slider,8,slithery,horse,giraffe,0
20,multi_slider,8,long,giraffe,giraffe,0.85
20,multi_slider,8,long,snake,giraffe,0.34
20,multi_slider,8,long,average man,giraffe,0.17
20,multi_slider,8,long,man,giraffe,0.17
20,multi_slider,8,long,horse,giraffe,0.47
20,multi_slider,9,agile,cat,cheetah,0.61
20,multi_slider,9,agile,jaguar,cheetah,0.75
20,multi_slider,9,agile,average man,cheetah,0.34
20,multi_slider,9,agile,man,cheetah,0.5
20,multi_slider,9,agile,monkey,cheetah,0.7
20,multi_slider,9,agile,cheetah,cheetah,1
20,multi_slider,9,agile,deer,cheetah,0.8
20,multi_slider,9,fast,cat,cheetah,0.5
20,multi_slider,9,fast,jaguar,cheetah,0.69
20,multi_slider,9,fast,average man,cheetah,0.24
20,multi_slider,9,fast,man,cheetah,0.33
20,multi_slider,9,fast,monkey,cheetah,0.45
20,multi_slider,9,fast,cheetah,cheetah,1
20,multi_slider,9,fast,deer,cheetah,0.87
20,multi_slider,9,smart,cat,cheetah,0.3
20,multi_slider,9,smart,jaguar,cheetah,0.39
20,multi_slider,9,smart,average man,cheetah,1
20,multi_slider,9,smart,man,cheetah,0.97
20,multi_slider,9,smart,monkey,cheetah,0.65
20,multi_slider,9,smart,cheetah,cheetah,0.37
20,multi_slider,9,smart,deer,cheetah,0.1
20,multi_slider,9,lazy,cat,cheetah,1
20,multi_slider,9,lazy,jaguar,cheetah,0.18
20,multi_slider,9,lazy,average man,cheetah,0.8
20,multi_slider,9,lazy,man,cheetah,0.7
20,multi_slider,9,lazy,monkey,cheetah,0.29
20,multi_slider,9,lazy,cheetah,cheetah,0.12
20,multi_slider,9,lazy,deer,cheetah,0
20,multi_slider,9,sleek,cat,cheetah,1
20,multi_slider,9,sleek,jaguar,cheetah,0.85
20,multi_slider,9,sleek,average man,cheetah,0.25
20,multi_slider,9,sleek,man,cheetah,0.31
20,multi_slider,9,sleek,monkey,cheetah,0.33
20,multi_slider,9,sleek,cheetah,cheetah,0.69
20,multi_slider,9,sleek,deer,cheetah,0.58
20,multi_slider,9,funny,cat,cheetah,0.63
20,multi_slider,9,funny,jaguar,cheetah,0.04
20,multi_slider,9,funny,average man,cheetah,0.86
20,multi_slider,9,funny,man,cheetah,0.84
20,multi_slider,9,funny,monkey,cheetah,0.72
20,multi_slider,9,funny,cheetah,cheetah,0.04
20,multi_slider,9,funny,deer,cheetah,0.07
20,multi_slider,9,dumb,cat,cheetah,0.59
20,multi_slider,9,dumb,jaguar,cheetah,0.33
20,multi_slider,9,dumb,average man,cheetah,0
20,multi_slider,9,dumb,man,cheetah,0
20,multi_slider,9,dumb,monkey,cheetah,0.19
20,multi_slider,9,dumb,cheetah,cheetah,0.4
20,multi_slider,9,dumb,deer,cheetah,1
20,multi_slider,9,cute,cat,cheetah,1
20,multi_slider,9,cute,jaguar,cheetah,0.73
20,multi_slider,9,cute,average man,cheetah,0.48
20,multi_slider,9,cute,man,cheetah,0.48
20,multi_slider,9,cute,monkey,cheetah,0.11
20,multi_slider,9,cute,cheetah,cheetah,0.84
20,multi_slider,9,cute,deer,cheetah,0.63
21,multi_slider,9,sleek,deer,cheetah,0.46
21,multi_slider,9,sleek,monkey,cheetah,0.23
21,multi_slider,9,sleek,man,cheetah,0.14
21,multi_slider,9,sleek,cat,cheetah,0.59
21,multi_slider,9,sleek,average man,cheetah,0.19
21,multi_slider,9,sleek,cheetah,cheetah,0.78
21,multi_slider,9,sleek,jaguar,cheetah,0.79
21,multi_slider,9,dumb,deer,cheetah,0.7
21,multi_slider,9,dumb,monkey,cheetah,0.18
21,multi_slider,9,dumb,man,cheetah,0.08
21,multi_slider,9,dumb,cat,cheetah,0.44
21,multi_slider,9,dumb,average man,cheetah,0.06
21,multi_slider,9,dumb,cheetah,cheetah,0.27
21,multi_slider,9,dumb,jaguar,cheetah,0.32
21,multi_slider,9,agile,deer,cheetah,0.23
21,multi_slider,9,agile,monkey,cheetah,0.19
21,multi_slider,9,agile,man,cheetah,0.32
21,multi_slider,9,agile,cat,cheetah,0.32
21,multi_slider,9,agile,average man,cheetah,0.07
21,multi_slider,9,agile,cheetah,cheetah,0.74
21,multi_slider,9,agile,jaguar,cheetah,0.8
21,multi_slider,9,cute,deer,cheetah,0.78
21,multi_slider,9,cute,monkey,cheetah,0.7
21,multi_slider,9,cute,man,cheetah,0.11
21,multi_slider,9,cute,cat,cheetah,0.63
21,multi_slider,9,cute,average man,cheetah,0.25
21,multi_slider,9,cute,cheetah,cheetah,0.55
21,multi_slider,9,cute,jaguar,cheetah,0.47
21,multi_slider,9,lazy,deer,cheetah,0.37
21,multi_slider,9,lazy,monkey,cheetah,0.39
21,multi_slider,9,lazy,man,cheetah,0.33
21,multi_slider,9,lazy,cat,cheetah,0.26
21,multi_slider,9,lazy,average man,cheetah,0.25
21,multi_slider,9,lazy,cheetah,cheetah,0.24
21,multi_slider,9,lazy,jaguar,cheetah,0.22
21,multi_slider,9,smart,deer,cheetah,0.57
21,multi_slider,9,smart,monkey,cheetah,0.58
21,multi_slider,9,smart,man,cheetah,0.17
21,multi_slider,9,smart,cat,cheetah,0.61
21,multi_slider,9,smart,average man,cheetah,0.14
21,multi_slider,9,smart,cheetah,cheetah,0.38
21,multi_slider,9,smart,jaguar,cheetah,0.36
21,multi_slider,9,funny,deer,cheetah,0.23
21,multi_slider,9,funny,monkey,cheetah,0.16
21,multi_slider,9,funny,man,cheetah,0.67
21,multi_slider,9,funny,cat,cheetah,0.13
21,multi_slider,9,funny,average man,cheetah,0.49
21,multi_slider,9,funny,cheetah,cheetah,0.28
21,multi_slider,9,funny,jaguar,cheetah,0.08
21,multi_slider,9,fast,deer,cheetah,0.71
21,multi_slider,9,fast,monkey,cheetah,0.25
21,multi_slider,9,fast,man,cheetah,0.55
21,multi_slider,9,fast,cat,cheetah,0.4
21,multi_slider,9,fast,average man,cheetah,0.64
21,multi_slider,9,fast,cheetah,cheetah,0.86
21,multi_slider,9,fast,jaguar,cheetah,0.86
21,multi_slider,3,quiet,ant,bird,0.3
21,multi_slider,3,quiet,jaguar,bird,0.31
21,multi_slider,3,quiet,cheetah,bird,0.42
21,multi_slider,3,quiet,bird,bird,0.3
21,multi_slider,3,quiet,average man,bird,0.25
21,multi_slider,3,quiet,mouse,bird,0.27
21,multi_slider,3,quiet,man,bird,0.15
21,multi_slider,3,fast,ant,bird,0.38
21,multi_slider,3,fast,jaguar,bird,0.71
21,multi_slider,3,fast,cheetah,bird,0.76
21,multi_slider,3,fast,bird,bird,0.56
21,multi_slider,3,fast,average man,bird,0.29
21,multi_slider,3,fast,mouse,bird,0.36
21,multi_slider,3,fast,man,bird,0.21
21,multi_slider,3,small,ant,bird,0.85
21,multi_slider,3,small,jaguar,bird,0.2
21,multi_slider,3,small,cheetah,bird,0.2
21,multi_slider,3,small,bird,bird,0.56
21,multi_slider,3,small,average man,bird,0.13
21,multi_slider,3,small,mouse,bird,0.83
21,multi_slider,3,small,man,bird,0.12
21,multi_slider,3,industrious,ant,bird,0.32
21,multi_slider,3,industrious,jaguar,bird,0.24
21,multi_slider,3,industrious,cheetah,bird,0.25
21,multi_slider,3,industrious,bird,bird,0.33
21,multi_slider,3,industrious,average man,bird,0.6
21,multi_slider,3,industrious,mouse,bird,0.58
21,multi_slider,3,industrious,man,bird,0.62
21,multi_slider,3,agile,ant,bird,0.32
21,multi_slider,3,agile,jaguar,bird,0.91
21,multi_slider,3,agile,cheetah,bird,0.9
21,multi_slider,3,agile,bird,bird,0.57
21,multi_slider,3,agile,average man,bird,0.2
21,multi_slider,3,agile,mouse,bird,0.63
21,multi_slider,3,agile,man,bird,0.29
21,multi_slider,3,sleek,ant,bird,0.32
21,multi_slider,3,sleek,jaguar,bird,0.32
21,multi_slider,3,sleek,cheetah,bird,0.23
21,multi_slider,3,sleek,bird,bird,0.2
21,multi_slider,3,sleek,average man,bird,0.57
21,multi_slider,3,sleek,mouse,bird,0.56
21,multi_slider,3,sleek,man,bird,0.52
21,multi_slider,11,hard,man,lion,0.24
21,multi_slider,11,hard,elephant,lion,0.26
21,multi_slider,11,hard,lion,lion,0.27
21,multi_slider,11,hard,bear,lion,0.24
21,multi_slider,11,hard,tiger,lion,0.18
21,multi_slider,11,hard,average man,lion,0.44
21,multi_slider,11,hard,horse,lion,0.31
21,multi_slider,11,hard,gorilla,lion,0.31
21,multi_slider,11,hairy,man,lion,0.64
21,multi_slider,11,hairy,elephant,lion,0.35
21,multi_slider,11,hairy,lion,lion,0.59
21,multi_slider,11,hairy,bear,lion,0.38
21,multi_slider,11,hairy,tiger,lion,0.65
21,multi_slider,11,hairy,average man,lion,0.47
21,multi_slider,11,hairy,horse,lion,0.21
21,multi_slider,11,hairy,gorilla,lion,0.6
21,multi_slider,11,fierce,man,lion,0.13
21,multi_slider,11,fierce,elephant,lion,0.22
21,multi_slider,11,fierce,lion,lion,0.77
21,multi_slider,11,fierce,bear,lion,0.67
21,multi_slider,11,fierce,tiger,lion,0.7
21,multi_slider,11,fierce,average man,lion,0.25
21,multi_slider,11,fierce,horse,lion,0.36
21,multi_slider,11,fierce,gorilla,lion,0.65
21,multi_slider,11,striped,man,lion,0.4
21,multi_slider,11,striped,elephant,lion,0.27
21,multi_slider,11,striped,lion,lion,0.24
21,multi_slider,11,striped,bear,lion,0.23
21,multi_slider,11,striped,tiger,lion,0.78
21,multi_slider,11,striped,average man,lion,0.28
21,multi_slider,11,striped,horse,lion,0.63
21,multi_slider,11,striped,gorilla,lion,0.31
21,multi_slider,11,fast,man,lion,0.27
21,multi_slider,11,fast,elephant,lion,0.18
21,multi_slider,11,fast,lion,lion,0.83
21,multi_slider,11,fast,bear,lion,0.57
21,multi_slider,11,fast,tiger,lion,0.69
21,multi_slider,11,fast,average man,lion,0.18
21,multi_slider,11,fast,horse,lion,0.94
21,multi_slider,11,fast,gorilla,lion,0.43
21,multi_slider,11,strong,man,lion,0.36
21,multi_slider,11,strong,elephant,lion,0.55
21,multi_slider,11,strong,lion,lion,0.71
21,multi_slider,11,strong,bear,lion,0.66
21,multi_slider,11,strong,tiger,lion,0.64
21,multi_slider,11,strong,average man,lion,0.35
21,multi_slider,11,strong,horse,lion,0.62
21,multi_slider,11,strong,gorilla,lion,0.69
21,multi_slider,11,big,man,lion,0.19
21,multi_slider,11,big,elephant,lion,0.88
21,multi_slider,11,big,lion,lion,0.49
21,multi_slider,11,big,bear,lion,0.66
21,multi_slider,11,big,tiger,lion,0.5
21,multi_slider,11,big,average man,lion,0.35
21,multi_slider,11,big,horse,lion,0.68
21,multi_slider,11,big,gorilla,lion,0.53
22,multi_slider,7,loud,kitten,penguin,0
22,multi_slider,7,loud,man,penguin,0.01
22,multi_slider,7,loud,cat,penguin,0.04
22,multi_slider,7,loud,dog,penguin,0.04
22,multi_slider,7,loud,hyena,penguin,0.05
22,multi_slider,7,loud,monkey,penguin,0.11
22,multi_slider,7,loud,average man,penguin,0.04
22,multi_slider,7,loud,penguin,penguin,0
22,multi_slider,7,smart,kitten,penguin,0.53
22,multi_slider,7,smart,man,penguin,1
22,multi_slider,7,smart,cat,penguin,0.58
22,multi_slider,7,smart,dog,penguin,0.58
22,multi_slider,7,smart,hyena,penguin,0.58
22,multi_slider,7,smart,monkey,penguin,0.67
22,multi_slider,7,smart,average man,penguin,1
22,multi_slider,7,smart,penguin,penguin,0.58
22,multi_slider,7,lazy,kitten,penguin,0.17
22,multi_slider,7,lazy,man,penguin,1
22,multi_slider,7,lazy,cat,penguin,0.75
22,multi_slider,7,lazy,dog,penguin,0.2
22,multi_slider,7,lazy,hyena,penguin,0.17
22,multi_slider,7,lazy,monkey,penguin,0.19
22,multi_slider,7,lazy,average man,penguin,0.43
22,multi_slider,7,lazy,penguin,penguin,0.16
22,multi_slider,7,loyal,kitten,penguin,0.57
22,multi_slider,7,loyal,man,penguin,0.61
22,multi_slider,7,loyal,cat,penguin,0
22,multi_slider,7,loyal,dog,penguin,1
22,multi_slider,7,loyal,hyena,penguin,0.51
22,multi_slider,7,loyal,monkey,penguin,0.61
22,multi_slider,7,loyal,average man,penguin,0.62
22,multi_slider,7,loyal,penguin,penguin,0.54
22,multi_slider,7,cute,kitten,penguin,0.99
22,multi_slider,7,cute,man,penguin,0.23
22,multi_slider,7,cute,cat,penguin,1
22,multi_slider,7,cute,dog,penguin,1
22,multi_slider,7,cute,hyena,penguin,0.49
22,multi_slider,7,cute,monkey,penguin,0.72
22,multi_slider,7,cute,average man,penguin,0
22,multi_slider,7,cute,penguin,penguin,0.72
22,multi_slider,7,funny,kitten,penguin,1
22,multi_slider,7,funny,man,penguin,0.15
22,multi_slider,7,funny,cat,penguin,1
22,multi_slider,7,funny,dog,penguin,1
22,multi_slider,7,funny,hyena,penguin,0.56
22,multi_slider,7,funny,monkey,penguin,0.61
22,multi_slider,7,funny,average man,penguin,0.71
22,multi_slider,7,funny,penguin,penguin,0.6
22,multi_slider,7,friendly,kitten,penguin,1
22,multi_slider,7,friendly,man,penguin,0.34
22,multi_slider,7,friendly,cat,penguin,0
22,multi_slider,7,friendly,dog,penguin,0.55
22,multi_slider,7,friendly,hyena,penguin,0.52
22,multi_slider,7,friendly,monkey,penguin,0.63
22,multi_slider,7,friendly,average man,penguin,0.79
22,multi_slider,7,friendly,penguin,penguin,0.62
22,multi_slider,7,playful,kitten,penguin,0.9
22,multi_slider,7,playful,man,penguin,0.64
22,multi_slider,7,playful,cat,penguin,0.38
22,multi_slider,7,playful,dog,penguin,0.86
22,multi_slider,7,playful,hyena,penguin,0.68
22,multi_slider,7,playful,monkey,penguin,0.62
22,multi_slider,7,playful,average man,penguin,0.78
22,multi_slider,7,playful,penguin,penguin,0.6
22,multi_slider,6,funny,hyena,monkey,0.7
22,multi_slider,6,funny,man,monkey,0.63
22,multi_slider,6,funny,dog,monkey,0.53
22,multi_slider,6,funny,average man,monkey,0.57
22,multi_slider,6,funny,monkey,monkey,0.48
22,multi_slider,6,funny,dolphin,monkey,0.48
22,multi_slider,6,funny,cat,monkey,0.78
22,multi_slider,6,friendly,hyena,monkey,0.67
22,multi_slider,6,friendly,man,monkey,0.54
22,multi_slider,6,friendly,dog,monkey,0.95
22,multi_slider,6,friendly,average man,monkey,0.46
22,multi_slider,6,friendly,monkey,monkey,0.58
22,multi_slider,6,friendly,dolphin,monkey,0.56
22,multi_slider,6,friendly,cat,monkey,0.65
22,multi_slider,6,smart,hyena,monkey,0.61
22,multi_slider,6,smart,man,monkey,0.99
22,multi_slider,6,smart,dog,monkey,0.68
22,multi_slider,6,smart,average man,monkey,0.97
22,multi_slider,6,smart,monkey,monkey,0.78
22,multi_slider,6,smart,dolphin,monkey,0.54
22,multi_slider,6,smart,cat,monkey,0.57
22,multi_slider,6,lazy,hyena,monkey,0.69
22,multi_slider,6,lazy,man,monkey,0.26
22,multi_slider,6,lazy,dog,monkey,0.53
22,multi_slider,6,lazy,average man,monkey,0.19
22,multi_slider,6,lazy,monkey,monkey,0.62
22,multi_slider,6,lazy,dolphin,monkey,0.53
22,multi_slider,6,lazy,cat,monkey,0.73
22,multi_slider,6,loyal,hyena,monkey,0.53
22,multi_slider,6,loyal,man,monkey,0.59
22,multi_slider,6,loyal,dog,monkey,0.95
22,multi_slider,6,loyal,average man,monkey,0.48
22,multi_slider,6,loyal,monkey,monkey,0.55
22,multi_slider,6,loyal,dolphin,monkey,0.46
22,multi_slider,6,loyal,cat,monkey,0.47
22,multi_slider,6,cute,hyena,monkey,0.61
22,multi_slider,6,cute,man,monkey,0.15
22,multi_slider,6,cute,dog,monkey,0.93
22,multi_slider,6,cute,average man,monkey,0.13
22,multi_slider,6,cute,monkey,monkey,0.56
22,multi_slider,6,cute,dolphin,monkey,0.5
22,multi_slider,6,cute,cat,monkey,0.78
22,multi_slider,6,happy,hyena,monkey,0.88
22,multi_slider,6,happy,man,monkey,0.57
22,multi_slider,6,happy,dog,monkey,0.98
22,multi_slider,6,happy,average man,monkey,0.9
22,multi_slider,6,happy,monkey,monkey,0.7
22,multi_slider,6,happy,dolphin,monkey,0.59
22,multi_slider,6,happy,cat,monkey,0.59
22,multi_slider,6,loud,hyena,monkey,0.42
22,multi_slider,6,loud,man,monkey,0.75
22,multi_slider,6,loud,dog,monkey,0.41
22,multi_slider,6,loud,average man,monkey,0.74
22,multi_slider,6,loud,monkey,monkey,0.4
22,multi_slider,6,loud,dolphin,monkey,0.4
22,multi_slider,6,loud,cat,monkey,0.42
22,multi_slider,1,industrious,average man,ant,1
22,multi_slider,1,industrious,mouse,ant,0.65
22,multi_slider,1,industrious,beaver,ant,0.83
22,multi_slider,1,industrious,monkey,ant,0.67
22,multi_slider,1,industrious,man,ant,0.66
22,multi_slider,1,industrious,ant,ant,0.94
22,multi_slider,1,smart,average man,ant,0.96
22,multi_slider,1,smart,mouse,ant,0.51
22,multi_slider,1,smart,beaver,ant,0.7
22,multi_slider,1,smart,monkey,ant,0.97
22,multi_slider,1,smart,man,ant,0.75
22,multi_slider,1,smart,ant,ant,0.69
22,multi_slider,1,quiet,average man,ant,0.31
22,multi_slider,1,quiet,mouse,ant,0.66
22,multi_slider,1,quiet,beaver,ant,0.59
22,multi_slider,1,quiet,monkey,ant,0.38
22,multi_slider,1,quiet,man,ant,0.31
22,multi_slider,1,quiet,ant,ant,0.99
22,multi_slider,1,small,average man,ant,0.25
22,multi_slider,1,small,mouse,ant,0.42
22,multi_slider,1,small,beaver,ant,0.47
22,multi_slider,1,small,monkey,ant,0.31
22,multi_slider,1,small,man,ant,0.25
22,multi_slider,1,small,ant,ant,0.97
22,multi_slider,1,funny,average man,ant,0.7
22,multi_slider,1,funny,mouse,ant,0.47
22,multi_slider,1,funny,beaver,ant,0.46
22,multi_slider,1,funny,monkey,ant,0.74
22,multi_slider,1,funny,man,ant,0.58
22,multi_slider,1,funny,ant,ant,0.57
22,multi_slider,1,busy,average man,ant,0.74
22,multi_slider,1,busy,mouse,ant,0.45
22,multi_slider,1,busy,beaver,ant,0.63
22,multi_slider,1,busy,monkey,ant,0.53
22,multi_slider,1,busy,man,ant,0.24
22,multi_slider,1,busy,ant,ant,0.73
23,multi_slider,3,quiet,ant,bird,0.94
23,multi_slider,3,quiet,man,bird,0.06
23,multi_slider,3,quiet,cheetah,bird,0.73
23,multi_slider,3,quiet,bird,bird,0.05
23,multi_slider,3,quiet,mouse,bird,0.82
23,multi_slider,3,quiet,average man,bird,0.24
23,multi_slider,3,quiet,jaguar,bird,0.71
23,multi_slider,3,industrious,ant,bird,1
23,multi_slider,3,industrious,man,bird,0.51
23,multi_slider,3,industrious,cheetah,bird,0.29
23,multi_slider,3,industrious,bird,bird,0.52
23,multi_slider,3,industrious,mouse,bird,0.53
23,multi_slider,3,industrious,average man,bird,0.39
23,multi_slider,3,industrious,jaguar,bird,0.38
23,multi_slider,3,small,ant,bird,0.97
23,multi_slider,3,small,man,bird,0.5
23,multi_slider,3,small,cheetah,bird,0.24
23,multi_slider,3,small,bird,bird,0.77
23,multi_slider,3,small,mouse,bird,0.89
23,multi_slider,3,small,average man,bird,0.51
23,multi_slider,3,small,jaguar,bird,0.24
23,multi_slider,3,sleek,ant,bird,0.98
23,multi_slider,3,sleek,man,bird,0.22
23,multi_slider,3,sleek,cheetah,bird,0.57
23,multi_slider,3,sleek,bird,bird,0.78
23,multi_slider,3,sleek,mouse,bird,0.43
23,multi_slider,3,sleek,average man,bird,0.54
23,multi_slider,3,sleek,jaguar,bird,0.59
23,multi_slider,3,agile,ant,bird,0.61
23,multi_slider,3,agile,man,bird,0.48
23,multi_slider,3,agile,cheetah,bird,1
23,multi_slider,3,agile,bird,bird,0.76
23,multi_slider,3,agile,mouse,bird,0.69
23,multi_slider,3,agile,average man,bird,0.51
23,multi_slider,3,agile,jaguar,bird,1
23,multi_slider,3,fast,ant,bird,0.17
23,multi_slider,3,fast,man,bird,0.27
23,multi_slider,3,fast,cheetah,bird,0.98
23,multi_slider,3,fast,bird,bird,0.51
23,multi_slider,3,fast,mouse,bird,0.19
23,multi_slider,3,fast,average man,bird,0.27
23,multi_slider,3,fast,jaguar,bird,0.9
23,multi_slider,6,funny,dolphin,monkey,0.02
23,multi_slider,6,funny,cat,monkey,0.78
23,multi_slider,6,funny,dog,monkey,0.79
23,multi_slider,6,funny,hyena,monkey,0.17
23,multi_slider,6,funny,average man,monkey,0.49
23,multi_slider,6,funny,monkey,monkey,0.49
23,multi_slider,6,funny,man,monkey,0.66
23,multi_slider,6,lazy,dolphin,monkey,0.07
23,multi_slider,6,lazy,cat,monkey,0.9
23,multi_slider,6,lazy,dog,monkey,0.36
23,multi_slider,6,lazy,hyena,monkey,0.22
23,multi_slider,6,lazy,average man,monkey,0.5
23,multi_slider,6,lazy,monkey,monkey,0.72
23,multi_slider,6,lazy,man,monkey,0.73
23,multi_slider,6,smart,dolphin,monkey,0.86
23,multi_slider,6,smart,cat,monkey,0.57
23,multi_slider,6,smart,dog,monkey,0.57
23,multi_slider,6,smart,hyena,monkey,NA
23,multi_slider,6,smart,average man,monkey,1
23,multi_slider,6,smart,monkey,monkey,0.75
23,multi_slider,6,smart,man,monkey,1
23,multi_slider,6,cute,dolphin,monkey,0.62
23,multi_slider,6,cute,cat,monkey,1
23,multi_slider,6,cute,dog,monkey,0.83
23,multi_slider,6,cute,hyena,monkey,0.36
23,multi_slider,6,cute,average man,monkey,0.13
23,multi_slider,6,cute,monkey,monkey,0.51
23,multi_slider,6,cute,man,monkey,0.12
23,multi_slider,6,loyal,dolphin,monkey,0.68
23,multi_slider,6,loyal,cat,monkey,0.25
23,multi_slider,6,loyal,dog,monkey,1
23,multi_slider,6,loyal,hyena,monkey,0.37
23,multi_slider,6,loyal,average man,monkey,0.08
23,multi_slider,6,loyal,monkey,monkey,0.18
23,multi_slider,6,loyal,man,monkey,0.09
23,multi_slider,6,friendly,dolphin,monkey,0.67
23,multi_slider,6,friendly,cat,monkey,0.66
23,multi_slider,6,friendly,dog,monkey,0.99
23,multi_slider,6,friendly,hyena,monkey,0.12
23,multi_slider,6,friendly,average man,monkey,0.48
23,multi_slider,6,friendly,monkey,monkey,0.29
23,multi_slider,6,friendly,man,monkey,0.49
23,multi_slider,6,loud,dolphin,monkey,0.04
23,multi_slider,6,loud,cat,monkey,0.05
23,multi_slider,6,loud,dog,monkey,0.79
23,multi_slider,6,loud,hyena,monkey,0.96
23,multi_slider,6,loud,average man,monkey,0.54
23,multi_slider,6,loud,monkey,monkey,0.53
23,multi_slider,6,loud,man,monkey,0.53
23,multi_slider,6,happy,dolphin,monkey,0.68
23,multi_slider,6,happy,cat,monkey,0.31
23,multi_slider,6,happy,dog,monkey,0.86
23,multi_slider,6,happy,hyena,monkey,0.3
23,multi_slider,6,happy,average man,monkey,0.55
23,multi_slider,6,happy,monkey,monkey,0.54
23,multi_slider,6,happy,man,monkey,0.57
23,multi_slider,5,majestic,average man,panda,0.14
23,multi_slider,5,majestic,dog,panda,0.14
23,multi_slider,5,majestic,panda,panda,0.15
23,multi_slider,5,majestic,kitten,panda,0.73
23,multi_slider,5,majestic,cat,panda,0.9
23,multi_slider,5,majestic,whale,panda,0.97
23,multi_slider,5,majestic,elephant,panda,0.97
23,multi_slider,5,majestic,man,panda,0.16
23,multi_slider,5,cute,average man,panda,0.1
23,multi_slider,5,cute,dog,panda,0.63
23,multi_slider,5,cute,panda,panda,0.52
23,multi_slider,5,cute,kitten,panda,0.98
23,multi_slider,5,cute,cat,panda,0.94
23,multi_slider,5,cute,whale,panda,0.22
23,multi_slider,5,cute,elephant,panda,0.21
23,multi_slider,5,cute,man,panda,0.11
23,multi_slider,5,big,average man,panda,0.31
23,multi_slider,5,big,dog,panda,0.17
23,multi_slider,5,big,panda,panda,0.78
23,multi_slider,5,big,kitten,panda,0.07
23,multi_slider,5,big,cat,panda,0.18
23,multi_slider,5,big,whale,panda,0.99
23,multi_slider,5,big,elephant,panda,0.9
23,multi_slider,5,big,man,panda,0.32
23,multi_slider,5,friendly,average man,panda,0.48
23,multi_slider,5,friendly,dog,panda,0.99
23,multi_slider,5,friendly,panda,panda,0.32
23,multi_slider,5,friendly,kitten,panda,0.88
23,multi_slider,5,friendly,cat,panda,0.28
23,multi_slider,5,friendly,whale,panda,0.29
23,multi_slider,5,friendly,elephant,panda,0.27
23,multi_slider,5,friendly,man,panda,0.53
23,multi_slider,5,loyal,average man,panda,0.28
23,multi_slider,5,loyal,dog,panda,0.99
23,multi_slider,5,loyal,panda,panda,0.42
23,multi_slider,5,loyal,kitten,panda,0.7
23,multi_slider,5,loyal,cat,panda,0.18
23,multi_slider,5,loyal,whale,panda,0.45
23,multi_slider,5,loyal,elephant,panda,0.46
23,multi_slider,5,loyal,man,panda,0.28
23,multi_slider,5,playful,average man,panda,0.49
23,multi_slider,5,playful,dog,panda,0.96
23,multi_slider,5,playful,panda,panda,0.29
23,multi_slider,5,playful,kitten,panda,0.98
23,multi_slider,5,playful,cat,panda,0.62
23,multi_slider,5,playful,whale,panda,0.3
23,multi_slider,5,playful,elephant,panda,0.3
23,multi_slider,5,playful,man,panda,0.5
23,multi_slider,5,lazy,average man,panda,0.68
23,multi_slider,5,lazy,dog,panda,0.18
23,multi_slider,5,lazy,panda,panda,0.92
23,multi_slider,5,lazy,kitten,panda,0.44
23,multi_slider,5,lazy,cat,panda,1
23,multi_slider,5,lazy,whale,panda,0.18
23,multi_slider,5,lazy,elephant,panda,0.18
23,multi_slider,5,lazy,man,panda,0.73
23,multi_slider,5,hard,average man,panda,0.17
23,multi_slider,5,hard,dog,panda,0.18
23,multi_slider,5,hard,panda,panda,0.19
23,multi_slider,5,hard,kitten,panda,0.06
23,multi_slider,5,hard,cat,panda,0.2
23,multi_slider,5,hard,whale,panda,0.85
23,multi_slider,5,hard,elephant,panda,0.83
23,multi_slider,5,hard,man,panda,0.2
24,multi_slider,10,hard,average man,turtle,0.46
24,multi_slider,10,hard,bear,turtle,0.46
24,multi_slider,10,hard,man,turtle,0.67
24,multi_slider,10,hard,horse,turtle,0.59
24,multi_slider,10,hard,elephant,turtle,0.78
24,multi_slider,10,hard,turtle,turtle,0.86
24,multi_slider,10,hard,gorilla,turtle,0.75
24,multi_slider,10,hard,sloth,turtle,0.12
24,multi_slider,10,lazy,average man,turtle,0.57
24,multi_slider,10,lazy,bear,turtle,0.68
24,multi_slider,10,lazy,man,turtle,0.78
24,multi_slider,10,lazy,horse,turtle,0.09
24,multi_slider,10,lazy,elephant,turtle,0.27
24,multi_slider,10,lazy,turtle,turtle,0.65
24,multi_slider,10,lazy,gorilla,turtle,0.41
24,multi_slider,10,lazy,sloth,turtle,0.67
24,multi_slider,10,slow,average man,turtle,0.23
24,multi_slider,10,slow,bear,turtle,0.22
24,multi_slider,10,slow,man,turtle,0.53
24,multi_slider,10,slow,horse,turtle,0.04
24,multi_slider,10,slow,elephant,turtle,0.7
24,multi_slider,10,slow,turtle,turtle,0.89
24,multi_slider,10,slow,gorilla,turtle,0.36
24,multi_slider,10,slow,sloth,turtle,0.73
24,multi_slider,10,fast,average man,turtle,0.71
24,multi_slider,10,fast,bear,turtle,0.8
24,multi_slider,10,fast,man,turtle,0.31
24,multi_slider,10,fast,horse,turtle,0.93
24,multi_slider,10,fast,elephant,turtle,0.53
24,multi_slider,10,fast,turtle,turtle,0.06
24,multi_slider,10,fast,gorilla,turtle,0.54
24,multi_slider,10,fast,sloth,turtle,0.07
24,multi_slider,10,big,average man,turtle,0.3
24,multi_slider,10,big,bear,turtle,0.75
24,multi_slider,10,big,man,turtle,0.3
24,multi_slider,10,big,horse,turtle,0.47
24,multi_slider,10,big,elephant,turtle,0.94
24,multi_slider,10,big,turtle,turtle,0.16
